Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
@KayleyEvans8 Very welcome ❤️,29,2020-03-05 20:08:32,Twitter for iPhone,762,16,marcusrashford,1235658473905455105
#shareastory 👀📚,15,2020-03-05 08:38:29,Twitter for iPhone,1790,60,marcusrashford,1235484817711656960
"When you can’t challenge physically, challenge mentally 📚

If you’re aged between 11 and 14 I recommend you pick up Dan Freedman’s ‘Unstoppable’.

I read over the first chapter after Dan sent a copy to my fan club and you should definitely check it out #WorldBookDay https://t.co/rAgYTceCnt",290,2020-03-05 08:36:19,Twitter for iPhone,16240,1170,marcusrashford,1235484271856496645
"🤦🏾🤷🏾‍♂️ As I said, work in progress...😂 https://t.co/NmSOJaPAsk",63,2020-03-04 20:04:08,Twitter for iPhone,16177,989,marcusrashford,1235294981801287681
Work in progress... https://t.co/DPNXDkCGQB,43,2020-03-04 19:29:00,Twitter for iPhone,7686,463,marcusrashford,1235286138572636164
"Finally got my hands on the entries and spent the afternoon reading through them. No idea how I’m going to choose winners, everyone put in so much effort 👏🏾👏🏾 https://t.co/82UyGIhkIp",182,2020-03-04 18:58:33,Twitter for iPhone,6438,251,marcusrashford,1235278475340193792
❤️ https://t.co/GF0Gw4fyDC,26,2020-03-03 11:15:36,Twitter for iPhone,37906,2253,marcusrashford,1234799580413222913
"RT @FourFourTwo: NEW ISSUE 🎉 In shops Thursday

Stars of the next decade: we look at the wonderkids who'll rule the 2020s! Including exclus…",140,2020-03-03 11:15:16,Twitter for iPhone,0,100,marcusrashford,1234799496254517248
"RT @ManUtd: Making waves on his first @PremierLeague appearance 🌊

⚽️ @MarcusRashford ⚽️

#MUFC #GoalOfTheDay https://t.co/r0eqDabqnp",133,2020-02-29 09:36:53,Twitter for iPhone,0,1258,marcusrashford,1233687574373335040
Ps - Ignore the white touch line paint on the side of my face 🤣😅,64,2020-02-28 14:14:32,Twitter for iPhone,6417,178,marcusrashford,1233395059078377472
Dreams really do come true 😍 To play for this great club and make my debut on this day 2016. 🏟 #MUFC https://t.co/KY5gi9Nl7t,124,2020-02-28 14:12:02,Twitter for iPhone,54316,3677,marcusrashford,1233394429769244673
Great job boys 💪🏾 https://t.co/6nwWj79Tqz,41,2020-02-27 19:36:55,Twitter for iPhone,8532,328,marcusrashford,1233113803153453062
"@TimSparv Haha sorry bro, it’s all love 😎",41,2020-02-26 11:00:10,Twitter for iPhone,1432,20,marcusrashford,1232621369503948800
@fcmidtjylland 😉❤️,18,2020-02-26 10:59:42,Twitter for iPhone,584,10,marcusrashford,1232621251673382912
@NBCSportsSoccer Great memories ❤️,34,2020-02-26 10:58:49,Twitter for iPhone,398,7,marcusrashford,1232621029807284225
🤩 Isn’t it about time you got one of these signed @PhenomStarzSG ? Drop me a DM and we’ll get you sorted 👍🏾 https://t.co/dQUAPSAJuf,131,2020-02-26 10:58:32,Twitter for iPhone,31114,2034,marcusrashford,1232620961435987973
25th February 2016 ❤️ https://t.co/qb1Pga6tZN,45,2020-02-25 07:31:48,Twitter for iPhone,61688,4881,marcusrashford,1232206544516845568
@B_Fernandes8 @ManUtd 💪🏾🔥,25,2020-02-23 19:43:09,Twitter for iPhone,14391,515,marcusrashford,1231665821778423809
"What did I tell you @btsport 😉
Big win @Tyson_Fury congrats!! https://t.co/s55L4FNQCe",85,2020-02-23 17:37:49,Twitter for iPhone,10819,492,marcusrashford,1231634277848186882
@masongreenwood 😍😍,18,2020-02-23 15:58:40,Twitter for iPhone,14583,765,marcusrashford,1231609327770886144
"What a finish @AnthonyMartial 🤩
@B_Fernandes8 congrats on your first goal my friend ❤️",86,2020-02-23 15:58:11,Twitter for iPhone,70185,5244,marcusrashford,1231609205242593283
"RT @ManUtd: Forever Red, forever loved, forever grateful.

Rest in peace, Harry. https://t.co/vdsm1SsuAo",104,2020-02-23 14:17:04,Twitter for iPhone,0,2074,marcusrashford,1231583757993418753
📍 Theatre of Dreams. Come on reds!,34,2020-02-23 13:36:51,Twitter for iPhone,35628,2540,marcusrashford,1231573636038918144
"Nephew doing it on the pitch whilst I can’t. First Sunday tournament for United at Carrington, 3 goals in 4 games. Proud Uncle ❤️ https://t.co/TLcFIBltKB",153,2020-02-23 13:06:09,Twitter for iPhone,34301,1834,marcusrashford,1231565913960390656
"Not the press conference I’m used to but enjoyed that one, good work boys ❤️ https://t.co/3GCxV76Q4E",100,2020-02-19 18:17:15,Twitter for iPhone,28009,1764,marcusrashford,1230194652319506433
"Congrats on the Brit wins @Santandave1 @stormzy 👑
My guys 👊🏾",60,2020-02-18 22:33:04,Twitter for iPhone,20777,1016,marcusrashford,1229896641169231873
Congrats boys! Great win ❤️ https://t.co/G1Zs345R0A,51,2020-02-17 21:55:22,Twitter for iPhone,96638,8968,marcusrashford,1229524764789702656
@rioferdy5 @ManUtd 😂🤣,21,2020-02-17 21:29:13,Twitter for iPhone,3565,115,marcusrashford,1229518184971145217
@rioferdy5 @ManUtd I don’t know how the fans do it! I’m on an emotional rollercoaster here 😳❤️,94,2020-02-17 21:28:27,Twitter for iPhone,13714,995,marcusrashford,1229517993144725509
Andddd...breatheeee...😳,23,2020-02-17 21:17:07,Twitter for iPhone,36724,1990,marcusrashford,1229515142242668549
Tonyyyyyyyyyyyy,15,2020-02-17 20:45:46,Twitter for iPhone,90249,7636,marcusrashford,1229507250923933698
Come on you reds!! 💪🏾❤️,23,2020-02-17 20:00:40,Twitter for iPhone,55062,4285,marcusrashford,1229495900403310592
@ManUtd ❤️,10,2020-02-17 11:23:10,Twitter for iPhone,4293,82,marcusrashford,1229365667654230016
"RT @ManUtd: ""Harry’s contribution to the United story can never be underestimated.""

Rest in peace, Harry Gregg ❤️",114,2020-02-17 11:23:03,Twitter for iPhone,0,2223,marcusrashford,1229365640873553925
@lizaharris4 @ManUtd Happy birthday Jarod! Enjoy your day 🎂,59,2020-02-13 13:51:01,Twitter for iPhone,1194,18,marcusrashford,1227953326345551872
@sheaster11 @ManUtd Happy birthday big man! Great cake 😎❤️,58,2020-02-13 11:10:11,Twitter for iPhone,545,9,marcusrashford,1227912850766733312
"@bravo1982 My pleasure, thanks for the support!",47,2020-02-13 11:09:53,Twitter for iPhone,518,6,marcusrashford,1227912772723277824
This made me smile thank you 😊 https://t.co/ysIOtKuLwo,54,2020-02-13 11:08:58,Twitter for iPhone,10944,591,marcusrashford,1227912541264896001
A little throwback this Thursday ❤️ https://t.co/C8Coll5sEA,59,2020-02-13 10:23:59,Twitter for iPhone,23453,1199,marcusrashford,1227901222704893953
@dwaynewilko Keep that seat warm for me Charlie 😉,49,2020-02-10 18:26:09,Twitter for iPhone,1270,19,marcusrashford,1226935398544429057
@JofraArcher Boss man 😎,23,2020-02-10 11:51:00,Twitter for iPhone,710,13,marcusrashford,1226835956365438983
@kev1n1985 Oh yh? Will have to check it out. Thanks man,55,2020-02-09 09:26:42,Twitter for iPhone,310,7,marcusrashford,1226437253846781953
@MaudSarpong Completed that one my friend 👍🏾,44,2020-02-09 09:23:07,Twitter for iPhone,5785,278,marcusrashford,1226436354868903936
"Guys I need some more book suggestions, can you help? What are you all reading?",79,2020-02-09 09:15:53,Twitter for iPhone,4928,182,marcusrashford,1226434533014360064
@ManUtd @Daniel_James_97 @mctominay10 @HarryMaguire93 You best believe I’ll be adding to this list once I’m back 😎😉,115,2020-02-08 18:01:01,Twitter for iPhone,11550,493,marcusrashford,1226204298352029697
Someone captioned ‘When your mum starts following you on social...’ 😂🤣,70,2020-02-08 14:33:52,Twitter for iPhone,18531,796,marcusrashford,1226152168203395072
Getting some reading in ahead of World Book Day 📚 Have a good weekend everyone https://t.co/0zFN3DCbwR,102,2020-02-08 11:03:37,Twitter for iPhone,42418,2208,marcusrashford,1226099258518048768
@BlindDaley ❤️,14,2020-02-07 17:13:18,Twitter for iPhone,2450,36,marcusrashford,1225829901661605889
There’s not a day goes by that I take this shirt for granted. The Flowers of Manchester ❤️ https://t.co/cL6idk1tgm,114,2020-02-06 10:39:58,Twitter for iPhone,56604,4750,marcusrashford,1225368531916742656
@ManUtd Memories 🤩 https://t.co/X04ctN6ywJ,42,2020-02-04 19:33:46,Twitter for iPhone,7968,274,marcusrashford,1224778087872835585
"I mean how can I say no to this Sheryar, that’s some swerve ⚽️ 
Count me in 👍🏾 https://t.co/oPAbQqpt3u",102,2020-02-04 17:07:24,Twitter for iPhone,104100,9036,marcusrashford,1224741256779239435
Loved this Giggsy ❤️ https://t.co/MtC5fg2HaL,44,2020-02-04 15:33:12,Twitter for iPhone,18468,1621,marcusrashford,1224717549356699653
@stormzy @BritishGQ @garyyounge My guy 👊🏾🔥,42,2020-02-04 11:37:34,Twitter for iPhone,1343,34,marcusrashford,1224658249946935296
@CNN Amazing @DerrickNnadi 🐶 Congratulations ❤️,47,2020-02-03 22:11:26,Twitter for iPhone,685,25,marcusrashford,1224455381260230658
@Daniel_James_97 @Place2placeFC Love this DJ ❤️,47,2020-02-03 21:32:13,Twitter for iPhone,8134,208,marcusrashford,1224445511492485130
Congrats Champ @PatrickMahomes ❤️ https://t.co/GKYYt7UDOi,57,2020-02-03 03:17:53,Twitter for iPhone,11980,478,marcusrashford,1224170111906582531
Scene is set 🏈 https://t.co/DLqAjD8CD1,38,2020-02-02 23:24:33,Twitter for iPhone,26703,1018,marcusrashford,1224111394053857281
RT @DeAndreHopkins: ... young kings Global,42,2020-02-02 21:43:58,Twitter for iPhone,0,131,marcusrashford,1224086081156583431
"RT @NBCSportsSoccer: .@MarcusRashford has some solid #SuperBowl2020 company 🙌

📸: marcusrashford (IG) https://t.co/tufyhjMwZn",125,2020-02-02 21:42:56,Twitter for iPhone,0,430,marcusrashford,1224085818958057474
Great night celebrating @GQMagazine and @DeAndreHopkins with @megatronnie 🖤 https://t.co/V1nrOWvvI3,99,2020-02-02 18:01:39,Twitter for iPhone,8407,392,marcusrashford,1224030132014284800
❤️ https://t.co/JN2KqZ3lBu,26,2020-02-01 18:50:49,Twitter for iPhone,28081,1562,marcusrashford,1223680115990847489
Come on boys!! 💪🏾❤️ https://t.co/NOnvlse7IA,43,2020-02-01 17:32:55,Twitter for iPhone,49237,2095,marcusrashford,1223660512023580672
"@LabrinthChinedu @ManUtd @Fred08oficial Thanks for the love, whilst am out injured watching MU and reading messages I receive for you all certainly keep me going. 👊🏾",165,2020-02-01 12:22:15,Twitter for iPhone,3550,126,marcusrashford,1223582331476291586
@ManUtd @Fred08oficial Congratulations @Fred08oficial 👊🏾,56,2020-02-01 12:07:54,Twitter for iPhone,9860,527,marcusrashford,1223578718578315268
@JofraArcher PS or nothing my guy 👊🏾,36,2020-01-31 23:53:50,Twitter for iPhone,5047,228,marcusrashford,1223393987198885889
"@JofraArcher Yes my guy, speedy recovery 👊🏾",43,2020-01-31 20:57:17,Twitter for iPhone,966,19,marcusrashford,1223349557452513282
Important to keep smiling through it all. Working hard to be back with all soon https://t.co/ws06sGFJ9b,103,2020-01-31 18:32:23,Twitter for iPhone,53125,3570,marcusrashford,1223313091305385984
"Fresh off the Grammys, congrats 👑 @djkhaled https://t.co/hKjmELb1zo",67,2020-01-31 04:11:47,Twitter for iPhone,56846,4054,marcusrashford,1223096511912927232
Nemanjaaaaaaaaaaaa,18,2020-01-29 20:22:38,Twitter for iPhone,65576,3846,marcusrashford,1222616061188636674
"Funny feeling sat up here watching it, wish I was on the field but fully behind this team. Come on United, we can do this!! ❤️ https://t.co/EbWAvfXQLh",150,2020-01-29 19:50:18,Twitter for iPhone,50245,2642,marcusrashford,1222607921923665923
@ManUtd Welcome Bruno 🙌🏾,24,2020-01-29 17:04:48,Twitter for iPhone,54282,6515,marcusrashford,1222566273030160384
A true inspiration in the sporting industry. RIP legend. 💔👑 https://t.co/riqBbwRfDc,83,2020-01-26 21:47:39,Twitter for iPhone,66420,6677,marcusrashford,1221550289758695425
Good to finally get my hands on this one. Thank you to all the fans that voted ❤️ https://t.co/93hffqYd4c,105,2020-01-24 19:27:51,Twitter for iPhone,31078,1661,marcusrashford,1220790335799996416
We’re off and running! Check it out now 👉🏿 https://t.co/QniLjmBiLH,66,2020-01-23 15:41:20,Twitter for iPhone,1566,40,marcusrashford,1220370939688443904
"Catch me playing FIFA and helping raise money for a great cause in @UNICEF_uk with my brothers and @Tekkz this afternoon 👊🏿

Tune in here guys 👉🏿 https://t.co/QniLjmBiLH",169,2020-01-23 10:43:11,Twitter for iPhone,7982,407,marcusrashford,1220295908316909568
@EniAlu @AVWFCOfficial Congrats Eni fully deserved! Keep doing your thing 👊🏿,76,2020-01-22 11:45:46,Twitter for iPhone,867,25,marcusrashford,1219949270712844295
"Thanks guys, I’ll be back before the season ends to hopefully help my team claim top 4 👊🏾 https://t.co/JhTUi8yzLO",113,2020-01-22 11:16:07,Twitter for iPhone,45293,3506,marcusrashford,1219941808848982016
"@Tekkz @UNICEF_uk Looking forward to playing FIFA and helping raise money for a great cause @UNICEF_uk with @Tekkz 👊🏿

Tune in here guys 👉🏿  https://t.co/QniLjmBiLH https://t.co/3V1hXkG5A3",188,2020-01-22 09:53:17,Twitter for iPhone,1187,50,marcusrashford,1219920964315680768
"Thnx for all your messages. Been reading them and the support means a lot. 

Time to rest and recover now 💪🏿",108,2020-01-21 19:16:08,Twitter Web App,11730,484,marcusrashford,1219700220252041216
@ManUtd Good luck to the U18s in the FA youth cup tonight. It wasn’t that long ago I played in this competition 💪🏿 https://t.co/g7g0H8wais,138,2020-01-21 18:44:31,Twitter for iPhone,8322,394,marcusrashford,1219692265335066625
@England Thnx guys. That’s the plan 💪🏿🦁,39,2020-01-20 11:10:43,Twitter for iPhone,2398,56,marcusrashford,1219215676419776513
"Blink and I'll be back, fitter than ever. See you soon 👊🏿 #GGMU https://t.co/EejJR1wTrX",87,2020-01-20 11:01:05,Twitter for iPhone,24397,1646,marcusrashford,1219213251764006912
"On the pitch or not, @ManUtd fans don’t get much bigger than me. 

You best believe I'll be involved in team meetings, team huddles and team sessions throughout this recovery 💪🏿 https://t.co/MeLuGic4c4",201,2020-01-20 11:01:03,Twitter for iPhone,73884,6611,marcusrashford,1219213243119476736
"Would have done anything to be involved today so really disappointed to miss out. 

Come on @ManUtd let’s do this! 👊🏿 https://t.co/kEgZTEv57X",141,2020-01-19 16:26:49,Twitter for iPhone,33115,2003,marcusrashford,1218932838323707904
@taaylorcarr Inspirational. Wishing you nothing but strength Taylor ❤️ x,72,2020-01-18 16:00:48,Twitter for iPhone,3106,93,marcusrashford,1218563900494446592
Lots of great leaders in this dressing room. One gone in @youngy18 but blessed to have @D_DeGea 💪🏿 https://t.co/dxKnpzW9D1,122,2020-01-18 14:31:39,Twitter for iPhone,11686,647,marcusrashford,1218541467477708800
Good luck in Italy @youngy18 great to share these moments with you 👊🏿 https://t.co/ZtRgLrsaE4,93,2020-01-18 11:05:19,Twitter for iPhone,18334,731,marcusrashford,1218489539536347136
Born to lead. Well deserved skip @harrymaguire93 👏🏿👏🏿 https://t.co/AWQUBRoCaP,77,2020-01-18 11:05:17,Twitter for iPhone,50226,2488,marcusrashford,1218489530430492672
"Never want to feel like I’ve let my teammates, the club and most importantly the fans down so did my very best to carry on tonight and was gutted to come off.

Top work from the lads to get into the next round 👊🏿 https://t.co/ZLpxiqhtq3",236,2020-01-15 22:01:03,Twitter for iPhone,80132,5960,marcusrashford,1217567398984933376
Huge game under the lights tomorrow at OT 🏟 in the @EmiratesFACup let’s make it a special one #GGMU x MR https://t.co/LfKKUt4LpN,128,2020-01-14 20:23:56,Twitter for iPhone,33824,1770,marcusrashford,1217180568024231940
@AnthonyMartial @ManUtd 😂😘,26,2020-01-13 14:39:56,Twitter for iPhone,9498,267,marcusrashford,1216731611414302724
@ManUtd I love this game 😍,26,2020-01-13 09:53:19,Twitter for iPhone,17750,722,marcusrashford,1216659481112797185
Appreciation tweet for the great Norman Whiteside. Never to be overlooked ❤️ https://t.co/X4JpvRsili,100,2020-01-12 22:34:54,Twitter for iPhone,8953,363,marcusrashford,1216488752039768064
@JofraArcher We'll soon find out 😬😎,35,2020-01-12 21:09:06,Twitter for iPhone,528,14,marcusrashford,1216467162216456192
"@JofraArcher Oh, you mean this one? 🧐 Well received Jof. Roll on Feb 😎 https://t.co/g1ixsoo18N",94,2020-01-12 20:54:58,Twitter for iPhone,2913,121,marcusrashford,1216463605274640384
"Chilled Sunday night responding to fan letters ✍️

Love getting all your messages guys thank you ❤️ https://t.co/BogvtBp8el",123,2020-01-12 20:51:51,Twitter for iPhone,28663,1559,marcusrashford,1216462819031420928
Learning from the best. Taught me loads over the years and still helping me now 👊🏿 https://t.co/xFZVz1NVjf,106,2020-01-12 18:15:15,Twitter for iPhone,62285,3822,marcusrashford,1216423409451663360
Love this feeling ⚽️⚽️⚽️ https://t.co/RqEa7tboIy,48,2020-01-12 08:14:40,Twitter for iPhone,55199,4035,marcusrashford,1216272268692742144
@rioferdy5 Thanks big bro ❤️,28,2020-01-11 22:31:58,Twitter for iPhone,6388,135,marcusrashford,1216125626513530883
Giggsy was massive in getting my first opportunity so extra special for me. Grateful to everyone who’s helped me get to where I am ❤️ x https://t.co/fJnhOq8RvR,159,2020-01-11 18:27:29,Twitter for iPhone,19684,1033,marcusrashford,1216064101690028033
@ManUtd ❤️,10,2020-01-11 18:18:54,Twitter for iPhone,3850,109,marcusrashford,1216061938746253312
@utdarena Chop chop 😏,21,2020-01-11 18:05:02,Twitter for iPhone,4906,195,marcusrashford,1216058448313536512
"Born. Bred. Always red. 

Thnx @ManUtd 💪🏿 https://t.co/AcpidWGvTi",65,2020-01-11 17:56:33,Twitter for iPhone,54829,5207,marcusrashford,1216056316143243266
@ManUtd @juanmata8 *hugs* for the assist @juanmata8 😘😅,54,2020-01-11 17:55:02,Twitter for iPhone,6972,264,marcusrashford,1216055934730088451
Fancied a hat-trick today but busy few weeks for us. Just a precaution and looking forward to getting back at it Wednesday 💪🏿,125,2020-01-11 17:52:05,Twitter for iPhone,13398,900,marcusrashford,1216055190564102144
"Beyond proud to become the 3rd youngest player to hit 200 @ManUtd games 🔴⚪️

Can’t put into words what it means to follow Giggsy and George Best. Two goals and three points completes a perfect day 👊🏿 https://t.co/X4g72EMH0S",223,2020-01-11 17:50:45,Twitter for iPhone,67342,6471,marcusrashford,1216054855720144896
"🐝 MCR ➡️ St. Kitts 🇰🇳

Glad it arrived for you guys ❤️ https://t.co/LOiZgKl7NP",78,2020-01-09 12:16:51,Twitter for iPhone,21224,1147,marcusrashford,1215246049469718528
Thanks for the messages. Proud moment for me and my family but the result hurts more. We’ll go again Saturday now.,114,2020-01-08 09:39:49,Twitter for iPhone,8183,274,marcusrashford,1214844143610011648
"Bittersweet to lead out my boyhood team for the first time but lose the game. 

Still in the tie and we’ll give it all we’ve got at The Etihad. Thanks for the support. https://t.co/oMm4zKg9rr",191,2020-01-07 22:30:01,Twitter for iPhone,51921,3195,marcusrashford,1214675583780741121
@ManUtd ❤️,10,2020-01-06 17:21:17,Twitter for iPhone,3080,73,marcusrashford,1214235499839311872
"Also grateful to all @ManUtd fans who voted me as the club’s POTM.

Means a lot as it was a better month from us but we know we can still do better 💪🏿 https://t.co/zWgJH2YgNH",174,2020-01-06 17:14:25,Twitter for iPhone,6426,266,marcusrashford,1214233771161116672
"Reckon I was one goal away from making @premierleague shortlist 👀

I’m just saying guys 🤷🏾‍♂️😅 https://t.co/czCqD3lpzK",118,2020-01-06 11:49:20,Twitter for iPhone,11251,557,marcusrashford,1214151964004700161
Very proud to win this and grateful to everyone who voted. All eyes on tomorrow let’s go @ManUtd 👊🏿 https://t.co/tsYqjwTAEt,123,2020-01-06 11:26:53,Twitter for iPhone,30879,2625,marcusrashford,1214146313157304321
@Deancunny Love it ❤️ It’s gotta be done 😅,42,2020-01-04 22:02:27,Twitter for iPhone,3250,77,marcusrashford,1213581483539124224
@sarberman You’re welcome. Thanks for the support today 👍🏿 x,60,2020-01-04 21:54:09,Twitter for iPhone,1749,65,marcusrashford,1213579394205261824
