Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter
Twitter for iPhone,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,2020-04-20 20:19,18797,133764,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Last month all you heard from the Radical Left Do Nothing Democrats was “Ventilators Ventilators Ventilators.” They screamed it loud &amp; clear &amp; thought they had us cold even though it was the State’s task. But everyone got their V’s with many to spare. Now they scream....,2020-04-20 15:37,30556,140653,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,... “Testing Testing Testing” again playing a very dangerous political game. States not the Federal Government should be doing the Testing - But we will work with the Governors and get it done. This is easy compared to the fast production of thousands of complex Ventilators!,2020-04-20 15:37,21803,97880,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Received a very nice call from @GovTimWalz of Minnesota. We are working closely on getting him all he needs and fast. Good things happening!,2020-04-20 14:32,18649,109984,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Congratulations to all of my many friends at The Villages in Florida on having done so well and with such great spirit during these rather unusual times. So proud of everyone! Mark Morse &amp; Gary Lester have really stepped up to the plate. Hope to see everyone soon.,2020-04-20 13:58,15814,86787,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,,2020-04-20 11:57,106212,394686,FALSE,1.25E+18,https://t.co/cU6gIdMgGi,en,April,Q2
Twitter Media Studio,BRILLIANT A MUST WATCH! @RepDanCrenshaw,2020-04-20 1:30,93898,248948,FALSE,1.25E+18,https://t.co/W6pGsJQ2ua,en,April,Q2
Twitter for iPhone,White House News Conference at 5:45. Thank you!,2020-04-19 20:13,17413,114527,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Thank you to my boy!,2020-04-19 19:38,48596,147793,FALSE,1.25E+18,https://t.co/GAFe1AdZpt,en,April,Q2
Twitter for iPhone,“On February 19th there was a Democratic Debate in Las Vegas. Three words weren’t said: Virus CoronaVirus or COVID19. NEVER came up!” @BretBaier,2020-04-19 19:18,32108,110769,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Great book by @SenatorTimScott!,2020-04-19 19:15,9083,36465,FALSE,1.25E+18,https://t.co/9o31w3DhJr,en,April,Q2
Twitter for iPhone,.@FoxNews “Dems say President Trump is trying to open the United States Economy too quickly” but if I took even a little more time they would loudly chant that I am moving too slowly. Just political talking points for them. For me it’s about lives &amp;  the future of our Country!,2020-04-19 19:14,37913,176940,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Nervous Nancy is an inherently “dumb” person. She wasted all of her time on the Impeachment Hoax. She will be overthrown either by inside or out just like her last time as “Speaker”. Wallace &amp; @FoxNews are on a bad path watch!,2020-04-19 16:58,26036,91318,FALSE,1.25E+18,https://t.co/nkEj5YeRjb,en,April,Q2
Twitter for iPhone,Just like I was right on Ventilators (our Country is now the “King of Ventilators” other countries are calling asking for help-we will!) I am right on testing. Governors must be able to step up and get the job done. We will be with you ALL THE WAY!,2020-04-19 16:36,33356,189900,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Great credit must be given to @FEMA and all of those that are helping our States make it big!,2020-04-19 13:47,14665,64304,FALSE,1.25E+18,https://t.co/MwWfmZjQIN,en,April,Q2
Twitter for iPhone,Look forward to this!,2020-04-19 13:44,9193,51320,FALSE,1.25E+18,https://t.co/0JkHERaE8M,en,April,Q2
Twitter for iPhone,CONGRATULATIONS @AF_Academy!,2020-04-19 3:23,14666,79868,FALSE,1.25E+18,https://t.co/27HxXLNbd8,en,April,Q2
Twitter for iPhone,Great new book out by @realKTMcFarland “Revolution: Trump Washington and We the People”. Get your copy today!,2020-04-19 0:34,13444,52565,FALSE,1.25E+18,https://t.co/KBkladnmPQ,en,April,Q2
Twitter for iPhone,Will be online tomorrow morning at 10:30am (Eastern) watching @jackngraham from @Prestonwood Baptist in Dallas Texas. You can join us at .,2020-04-18 23:41,11344,41868,FALSE,1.25E+18,https://t.co/Nx4ePPySmn,en,April,Q2
Twitter for iPhone,China wants Sleepy Joe sooo badly. They want all of those billions of dollars that they have been paying to the U.S. back and much more. Joe is an easy mark their DREAM CANDIDATE!,2020-04-18 19:13,34270,121495,FALSE,1.25E+18,https://t.co/vmvCr4SkQq,en,April,Q2
Twitter for iPhone,I gave up on Drudge (a really nice guy) long ago as have many others. People are dropping off like flies!,2020-04-18 19:03,16140,60269,FALSE,1.25E+18,https://t.co/L77SXS2mE8,en,April,Q2
Twitter for iPhone,The most often used phrase in the Lamestream Media by far is “sources say” or “officials who spoke on the condition of anonymity” or anything similar which allows Fake News to make up a phony quote from a person who doesn’t even exist. The American people should demand NAMES!,2020-04-18 18:22,41810,178274,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,....them happy or even a little bit satisfied. They were RUDE and NASTY. This is their political playbook and they will use it right up to the election on November 3rd. They will not change because they feel that this is the only way they can win. America will not be fooled!!!,2020-04-18 17:20,19913,84902,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,....Example! V.P. Mike Pence held a conference call yesterday with all Democrat Senators. He gave them everything that they would have wanted to hear in terms of gaining ground on the CoronaVirus but nothing that anyone could have said including “it’s over” could have made....,2020-04-18 17:20,15966,68949,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,No matter what you do for the Do Nothing Democrats no matter how GREAT a job you are doing they will only respond to their Fake partners in the Lamestream Media in the negative even in a time of crisis. I thought it would be different but it’s not. In fact it’s even worse...,2020-04-18 17:20,37540,167719,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Great news thank you!,2020-04-18 17:05,16165,71493,FALSE,1.25E+18,https://t.co/hp4TCZQW9r,en,April,Q2
Twitter for iPhone,Thank you @Honeywell great job!,2020-04-18 17:01,14734,61644,FALSE,1.25E+18,https://t.co/8MfzxtvDPK,en,April,Q2
Twitter for iPhone,I will be having a White House Press Conference today at 5:00 P.M. Thank you!,2020-04-18 16:44,20530,130810,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Really nice to see this and what a great pick!,2020-04-18 16:37,14671,96625,FALSE,1.25E+18,https://t.co/91104h0sd1,en,April,Q2
Twitter for iPhone,John James will be a GREAT Senator for Michigan!,2020-04-18 16:32,14020,51391,FALSE,1.25E+18,https://t.co/yGiWzZ9nR0,en,April,Q2
Twitter for iPhone,Spending the morning speaking to @fema and Military relative to CoronaVirus. Also spoke to leaders of various countries including Poland South Korea and Bahrain. Last night had a very gold conversation with the President of Mexico on numerous topics. Border is very strong!,2020-04-18 15:51,16594,80086,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,An incompetent political hack! Come back to Washington &amp; take care of our great American workers.,2020-04-18 3:50,39512,121936,FALSE,1.25E+18,https://t.co/FZ9mH92j0S,en,April,Q2
Twitter for iPhone,This is a disgraceful situation!,2020-04-18 3:47,31252,101643,FALSE,1.25E+18,https://t.co/s2qZSrGw6U,en,April,Q2
Twitter for iPhone,Lamestream Media is only getting worse!,2020-04-18 3:42,14206,50021,FALSE,1.25E+18,https://t.co/cuTRo87tz3,en,April,Q2
Twitter for iPhone,Cut him off now!,2020-04-18 3:40,42855,132406,FALSE,1.25E+18,https://t.co/kdGybEFeOI,en,April,Q2
Twitter for iPhone,Great book. Get it and support Charlie!,2020-04-18 3:38,10985,46633,FALSE,1.25E+18,https://t.co/fG7YXOCk9R,en,April,Q2
Twitter for iPhone,They are Fake News Losers!,2020-04-18 3:35,17457,70182,FALSE,1.25E+18,https://t.co/3RHcBZogms,en,April,Q2
Twitter for iPhone,White House news conference today at 6:00 P.M. Eastern. Thank you!,2020-04-17 19:33,18420,105646,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Cuomo ridiculously wanted “40 thousand Ventilators”. We gave him a small fraction of that number and it was plenty. State should have had them in stockpile!,2020-04-17 17:00,26053,128123,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,The States have to step up their TESTING!,2020-04-17 16:32,23700,139314,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,China has just announced a doubling in the number of their deaths from the Invisible Enemy. It is far higher than that and far higher than the U.S. not even close!,2020-04-17 16:30,61678,270177,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Biden/Obama were a disaster in handling the H1N1 Swine Flu. Polling at the time showed disastrous approval numbers. 17000 people died unnecessarily and through incompetence! Also don’t forget their 5 Billion Dollar Obamacare website that should have cost close to nothing!,2020-04-17 16:25,31466,123912,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Governor Cuomo should spend more time “doing” and less time “complaining”. Get out there and get the job done. Stop talking! We built you thousands of hospital beds that you didn’t need or use gave large numbers of Ventilators that you should have had and helped you with....,2020-04-17 16:11,32600,142551,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,....testing that you should be doing. We have given New York far more money help and equipment than any other state by far &amp; these great men &amp; women who did the job never hear you say thanks. Your numbers are not good. Less talk and more action!,2020-04-17 16:11,21479,96152,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,LIBERATE VIRGINIA and save your great 2nd Amendment. It is under siege!,2020-04-17 15:25,46606,193865,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,LIBERATE MICHIGAN!,2020-04-17 15:22,42774,208851,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,LIBERATE MINNESOTA!,2020-04-17 15:21,37276,175342,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Today people started losing their jobs because of Crazy Nancy Pelosi Cryin’ Chuck Schumer and the Radical Left Do Nothing Democrats who should immediately come back to Washington and approve legislation to help families in America. End your ENDLESS VACATION!,2020-04-17 13:50,53321,192482,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....,2020-04-17 13:20,87840,309916,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,....in January and February as the Virus spread globally? Why did the W.H.O. wait as long as it did to take decisive action? Lanhee Chen Hoover Institution Fellow @FoxNews,2020-04-17 13:20,30006,119092,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,THANK GOD FOR TRUCKERS!,2020-04-17 2:05,45503,236141,FALSE,1.25E+18,https://t.co/PNLPAkhNUK,en,April,Q2
Twitter for iPhone,,2020-04-16 23:24,36470,143701,FALSE,1.25E+18,https://t.co/lmb1H6I6en,en,April,Q2
Twitter for iPhone,Crazy Nancy Pelosi deleted this from her Twitter account. She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA. Based on her statement she is responsible for many deaths. She’s an incompetent third-rate politician!,2020-04-16 18:24,97288,269309,FALSE,1.25E+18,https://t.co/uWNI7DCG3o,en,April,Q2
Twitter for iPhone,Major News Conference tonight the White House at 6:00 P.M. (Eastern) to explain Guidelines for OPENING UP AMERICA AGAIN!,2020-04-16 18:18,38300,179736,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Democrats are blocking additional funding for the popular Paycheck Protection Program. They are killing American small businesses. Stop playing politics Dems! Support Refilling PPP NOW – it is out of funds!,2020-04-16 17:11,47930,174337,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,Crazy “Nancy Pelosi you are a weak person. You are a poor leader. You are the reason America hates career politicians like yourself.” @seanhannity She is totally incompetent &amp; controlled by the Radical Left a weak and pathetic puppet. Come back to Washington and do your job!,2020-04-16 13:33,70057,294103,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,.@OANN Poll “Gives President Trump a 52% Approval Rating in North Carolina and a seven point lead over (Sleepy) Joe Biden. The President also helps other Republican Candidates including @SenThomTillis who has a 4% lead over his Democrat rival.”,2020-04-16 13:12,23798,109377,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,White House news conference today at 5:30 P.M. Eastern. Thank you!,2020-04-15 20:49,16570,123083,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,We are having very productive calls with the leaders of every sector of the economy who are all-in on getting America back to work and soon. More to come! #MAGA,2020-04-15 19:02,34386,196551,FALSE,1.25E+18,,en,April,Q2
Twitter for iPhone,My condolences to the Steinbrenner family and the entire @Yankees Organization on the passing of Hank Steinbrenner. He was a friend and will be missed greatly by all!,2020-04-15 15:48,11888,64469,FALSE,1.25E+18,https://t.co/nHsO7Wy0oM,en,April,Q2
Twitter for iPhone,#ThanksForDelivering @UPS!,2020-04-15 15:39,18613,90909,FALSE,1.25E+18,https://t.co/4Sis7Tme17,en,April,Q2
Twitter for iPhone,Our GREAT Senator from South Carolina @SenatorTimScott just released a fantastic new book “OPPORTUNITY KNOCKS: How Hard Work Community and Business Can Improve Lives and End Poverty.” Get your copy today!,2020-04-15 15:37,11647,47102,FALSE,1.25E+18,https://t.co/fmSYMijfgm,en,April,Q2
Twitter for iPhone,“The Art of an Oil Deal”,2020-04-15 0:45,20461,86101,FALSE,1.25E+18,https://t.co/UyH5pYTmYw,en,April,Q2
Twitter for iPhone,,2020-04-14 23:25,16223,81176,FALSE,1.25E+18,https://t.co/KRxBA0OjpX,en,April,Q2
