source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,I (or @VP) never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines. FAKE NEWS! Spas beauty salons tattoo parlors &amp; barber shops should take a little slower path but I told the Governor to do what is right for the great people of Georgia (&amp; USA)!,04-24-2020 14:40:20,17211,79538,false,1253695275585220608
Twitter for iPhone,Just spoke to President Nayib Bukele of El Salvador. Will be helping them with Ventilators which are desperately needed. They have worked well with us on immigration at the Southern Border!,04-24-2020 14:20:08,17952,97913,false,1253690189144379392
Twitter for iPhone,Just spoke to my friend President Joko Widodo of the Republic of Indonesia. Asking for Ventilators which we will provide. Great cooperation between us!,04-24-2020 14:12:23,25376,131518,false,1253688241947107331
Twitter for iPhone,Great conversation with President Lenin Moreno of the Republic if Equador. We will be sending them desperately needed Ventilators of which we have recently manufactured many and helping them in other ways. They are fighting hard against CoronaVirus!,04-24-2020 13:59:11,5271,23878,false,1253684917038452736
Twitter for iPhone,Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!,04-24-2020 13:53:25,28001,167028,false,1253683467801563138
Twitter for iPhone,The Fake and totally corrupt News is after her as a means of getting to me. She’s smart and strong knows the truth. Already a heroine to many! https://t.co/HMpXOEdgSA,04-24-2020 13:46:48,19118,65575,false,1253681801018605568
Twitter for iPhone,RT @GeraldoRivera: If--as @VP tells me on our radio interview this morning--the worst is behind us &amp; entire epidemic will be largely behind…,04-24-2020 13:42:56,5925,0,true,1253680829580169218
Twitter for iPhone,RT @GOPChairwoman: We have a decision as to who will restore our economy after this pandemic. @realDonaldTrump has already done it once…,04-24-2020 13:40:16,10550,0,true,1253680155656101897
Twitter for iPhone,RT @realDonaldTrump: Important news!,04-24-2020 13:39:28,20581,0,true,1253679957475307520
Twitter for iPhone,Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators building hospitals beds and yes Testing have been handled incredibly well. Testing is getting exponentially better every day. Love seeing our Country safely opening up!,04-24-2020 13:38:16,21822,112039,false,1253679654734573570
Twitter for iPhone,RT @DonaldJTrumpJr: After the pandemic passes and we can fire up our economic engine I’m truly looking forward to watching @realDonaldTrump…,04-24-2020 04:30:24,28238,0,true,1253541777598013440
Twitter for iPhone,Important news! https://t.co/4dmVvJ4IM6,04-24-2020 04:29:53,20581,100327,false,1253541647696179200
Twitter for iPhone,RT @CLewandowski_: Thank you @realDonaldTrump for forcing Harvard to return the money.  I never get tired of winning!,04-24-2020 04:28:43,8470,0,true,1253541354640195584
Twitter for iPhone,RT @Mike_Pence: Yesterday I had the privilege of visiting @GEHealthcare in Wisconsin to see American industry and American workers at thei…,04-24-2020 04:28:01,6063,0,true,1253541180702429184
Twitter for iPhone,RT @seanhannity: In retrospect every democrat &amp; everyone in the media mob needs to be asked if .@realDonaldTrump ‘s travel ban 10 days afte…,04-24-2020 04:27:46,7560,0,true,1253541114520444928
Twitter for iPhone,RT @GOPChairwoman: “At a time when many Americans are enduring significant economic challenges this bill will help small business and keep…,04-24-2020 04:20:37,5860,0,true,1253539317357645825
Twitter for iPhone,RT @Mike_Pence: President @realDonaldTrump &amp; the entire Admin are pleased at the passage of the Paycheck Protection Program in the House. I…,04-24-2020 04:18:10,5695,0,true,1253538701017317381
Twitter for iPhone,Disgraceful. Should join the Republican Party! https://t.co/HMpXOEdgSA,04-24-2020 04:17:52,22897,82679,false,1253538626992046080
Twitter for iPhone,Governor @JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life the Second Amendment and Building the Wall! With Governors like Jim America will recover and get back to business. Jim has my Complete and Total Endorsement!,04-23-2020 23:54:54,14451,64747,false,1253472446377873409
Twitter for iPhone,Congressman @SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders Supports our Veterans Strong on Crime and the Second Amendment. Steve has my Complete and Total Endorsement!https://t.co/iX0VBJ44sT,04-23-2020 23:35:48,7873,30154,false,1253467642431705091
Twitter for iPhone,Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our #MAGA Agenda – Strong on Crime the Second Amendment and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!,04-23-2020 23:34:55,14749,67905,false,1253467417482801154
Twitter for iPhone,Congressman @MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us #MAGA! He’s Strong on the Border Tough on Crime will Protect our Vets and our GREAT Second Amendment. Mike has my Complete and Total Endorsement! https://t.co/tIKPOJmZR7,04-23-2020 23:32:25,7335,27208,false,1253466787829735425
Twitter for iPhone,Congressman @Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your #2A Defend our Borders and Support Small Business – a great supporter of the #MAGA Agenda. Troy has my Complete and Total Endorsement! https://t.co/ybcfR5rOOd,04-23-2020 23:28:40,6932,25813,false,1253465846376280066
Twitter for iPhone,Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime our Border Second Amendment and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement! https://t.co/ODAEpPur3W,04-23-2020 23:27:37,6679,25494,false,1253465581413597184
Twitter for iPhone,Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border Tough on Crime the Second Amendment and Supports Small Business. Brad has my Complete and Total Endorsement!https://t.co/ZyXELSEZeA,04-23-2020 23:26:58,6722,25065,false,1253465418263605249
Twitter for iPhone,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,04-23-2020 23:21:57,5848,29087,false,1253464153530011650
Twitter for iPhone,Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda – Strong on Crime the Second Amendment and Loves our Law Enforcement....,04-23-2020 23:21:56,9018,41514,false,1253464152233906178
Twitter for iPhone,Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses will Lower your Taxes and will protect your Second Amendment. He has my Complete and Total Endorsement!,04-23-2020 23:20:45,8760,38209,false,1253463853645606918
Twitter for iPhone,Congressman Chris Stewart (@StewartforUtah) is a tremendous fighter for Utah. He served our Country in the U.S. Air Force and has been a strong supporter of our #MAGA Agenda....,04-23-2020 23:19:26,7485,32119,false,1253463520940822538
Twitter for iPhone,....He’s 100% pro-life strong on #2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement! https://t.co/7w8Ayt5Bsq,04-23-2020 23:19:26,5795,23634,false,1253463521876217856
Twitter for iPhone,Congressman Warren Davidson (@Vote_Davidson) is working very hard for the people of Ohio! He’s a strong supporter of our Military Vets Second Amendment and #MAGA Agenda. Warren has my Complete and Total Endorsement! https://t.co/HxdSylWL2c,04-23-2020 23:17:45,6247,23971,false,1253463098050129923
Twitter for iPhone,....Bill has my Complete and Total Endorsement! https://t.co/Dmso0XmeYl,04-23-2020 23:15:36,4730,19248,false,1253462557010124807
Twitter for iPhone,Congressman Bill Johnson (@JohnsonLeads) is an incredible fighter for the Great State of Ohio! He’s a proud Veteran and a hard worker who Cares for our Veterans Supports Small Business and is Strong on the Border and Second Amendment....,04-23-2020 23:15:35,9286,40713,false,1253462554803920902
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/dCllm9QbNQ,04-23-2020 21:48:05,6239,0,true,1253440534439497729
Twitter for iPhone,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,04-23-2020 20:53:22,13486,100649,false,1253426762928668678
Twitter for iPhone,https://t.co/iPon70Z1yW,04-23-2020 15:14:52,9221,36999,false,1253341575280656385
Twitter for iPhone,https://t.co/cT7EDnDUYo,04-23-2020 15:14:25,11595,47641,false,1253341461401096193
Twitter for iPhone,https://t.co/R3mSfNIeC6,04-23-2020 15:13:50,19512,89187,false,1253341318329315328
Twitter for iPhone,Fully signed and ready to go! https://t.co/MdpgII3kuq,04-23-2020 12:19:16,19406,89346,false,1253297383414390788
Twitter for iPhone,RT @realDonaldTrump: It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media…,04-23-2020 12:18:18,62954,0,true,1253297143814721536
Twitter for iPhone,RT @realDonaldTrump: 96% Approval Rating in the Republican Party. Thank you! This must also mean that most importantly we are doing a goo…,04-23-2020 12:17:46,35740,0,true,1253297007218876417
Twitter for iPhone,Please study this closely. We saved many lives with our fast action on CoronaVirus! https://t.co/IKtkciXEEO,04-23-2020 12:16:41,25454,83766,false,1253296736589807619
Twitter for iPhone,RT @TeamTrump: Harvard University says President @realDonaldTrump is RIGHT that it would not have been appropriate for them to receive fund…,04-23-2020 12:14:40,6361,0,true,1253296226784722945
Twitter for iPhone,We did it once we will quickly do it a second time! https://t.co/iSHk0JIMSV,04-23-2020 12:14:09,25114,129038,false,1253296096165670914
Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump announced that the @BlueAngels &amp; @AFThunderbirds will be performing air shows across America in t…,04-23-2020 12:13:07,5625,0,true,1253295838442467329
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump just signed a proclamation temporarily suspending immigration into the United States.This will…,04-23-2020 12:12:58,7273,0,true,1253295797996748800
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump is suspending new immigrant visas to put American communities and workers FIRST as we move towar…,04-23-2020 12:12:46,7638,0,true,1253295748684427265
Twitter for iPhone,Thank you to Harvard and all others! https://t.co/UH15FJ5SqV,04-23-2020 12:12:30,8854,46617,false,1253295683836219393
Twitter for iPhone,RT @GOPChairwoman: “We are determined to protect our African American Hispanic American and minority workers who have been hit so hard by…,04-23-2020 12:10:42,5254,0,true,1253295227886014464
Twitter for iPhone,.@foxandfriends  We now have many Ventilators to spare. Thank you to all! https://t.co/brNmQKZ1FL,04-23-2020 12:09:54,8080,37811,false,1253295028509835264
Twitter for iPhone,RT @WhiteHouse: "As President I am absolutely determined to deliver a great future for Americans of every race religion color and creed…,04-23-2020 12:07:39,14202,0,true,1253294461431537664
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/SB1Rg3e3v4,04-22-2020 22:09:37,6892,0,true,1253083564238942211
Twitter for iPhone,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,04-22-2020 20:53:43,15866,121982,false,1253064464053739525
Twitter for iPhone,RT @WhiteHouse: LIVE: POTUS &amp; FLOTUS Participate in Tree Planting Ceremony https://t.co/pblucpg8dF,04-22-2020 17:48:55,8883,0,true,1253017958294716416
Twitter for iPhone,RT @Nvr4Get91101: @realDonaldTrump @POTUS https://t.co/WP3pKEiBhU,04-22-2020 14:18:16,12690,0,true,1252964945488207873
Twitter for iPhone,CDC Director was totally misquoted by Fake News @CNN on Covid 19. He will be putting out a statement.,04-22-2020 14:17:08,26206,115897,false,1252964659960971265
Twitter for iPhone,Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading and the Fake News loves it! https://t.co/6osAQzyIEF,04-22-2020 14:14:38,16572,56788,false,1252964030253318147
Twitter for iPhone,Sleepy Joe thought this was OK. Not me! https://t.co/VgIlA4fJKF,04-22-2020 14:01:55,25218,88600,false,1252960830255173634
Twitter for iPhone,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,04-22-2020 12:08:05,89024,454446,false,1252932181447630848
