Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month
"@LabrinthChinedu @ManUtd @Fred08oficial Thanks for the love, whilst am out injured watching MU and reading messages I receive for you all certainly keep me going. 👊🏾",165,2020-02-01 12:22:15,Twitter for iPhone,3559,126,MarcusRashford,1223582331476291586,False,,en,February
@ManUtd @Fred08oficial Congratulations @Fred08oficial 👊🏾,56,2020-02-01 12:07:54,Twitter for iPhone,9875,527,MarcusRashford,1223578718578315268,False,,en,February
@JofraArcher PS or nothing my guy 👊🏾,36,2020-01-31 23:53:50,Twitter for iPhone,5056,228,MarcusRashford,1223393987198885889,False,,en,January
"@JofraArcher Yes my guy, speedy recovery 👊🏾",43,2020-01-31 20:57:17,Twitter for iPhone,969,19,MarcusRashford,1223349557452513282,False,,en,January
Important to keep smiling through it all. Working hard to be back with all soon,103,2020-01-31 18:32:23,Twitter for iPhone,53182,3578,MarcusRashford,1223313091305385984,False,https://t.co/ws06sGFJ9b,en,January
"Fresh off the Grammys, congrats 👑 @djkhaled",67,2020-01-31 04:11:47,Twitter for iPhone,56904,4059,MarcusRashford,1223096511912927232,False,https://t.co/hKjmELb1zo,en,January
Nemanjaaaaaaaaaaaa,18,2020-01-29 20:22:38,Twitter for iPhone,65664,3853,MarcusRashford,1222616061188636674,False,,en,January
"Funny feeling sat up here watching it, wish I was on the field but fully behind this team. Come on United, we can do this!! ❤️",150,2020-01-29 19:50:18,Twitter for iPhone,50311,2646,MarcusRashford,1222607921923665923,False,https://t.co/EbWAvfXQLh,en,January
@ManUtd Welcome Bruno 🙌🏾,24,2020-01-29 17:04:48,Twitter for iPhone,54318,6523,MarcusRashford,1222566273030160384,False,,en,January
A true inspiration in the sporting industry. RIP legend. 💔👑,83,2020-01-26 21:47:39,Twitter for iPhone,66482,6686,MarcusRashford,1221550289758695425,False,https://t.co/riqBbwRfDc,en,January
Good to finally get my hands on this one. Thank you to all the fans that voted ❤️,105,2020-01-24 19:27:51,Twitter for iPhone,31114,1664,MarcusRashford,1220790335799996416,False,https://t.co/93hffqYd4c,en,January
We’re off and running! Check it out now 👉🏿,66,2020-01-23 15:41:20,Twitter for iPhone,1566,40,MarcusRashford,1220370939688443904,False,https://t.co/QniLjmBiLH,en,January
"Catch me playing FIFA and helping raise money for a great cause in @UNICEF_uk with my brothers and @Tekkz this afternoon 👊🏿

Tune in here guys 👉🏿",169,2020-01-23 10:43:11,Twitter for iPhone,7989,408,MarcusRashford,1220295908316909568,False,https://t.co/QniLjmBiLH,en,January
@EniAlu @AVWFCOfficial Congrats Eni fully deserved! Keep doing your thing 👊🏿,76,2020-01-22 11:45:46,Twitter for iPhone,869,25,MarcusRashford,1219949270712844295,False,,en,January
"Thanks guys, I’ll be back before the season ends to hopefully help my team claim top 4 👊🏾",113,2020-01-22 11:16:07,Twitter for iPhone,45348,3513,MarcusRashford,1219941808848982016,False,https://t.co/JhTUi8yzLO,en,January
"@Tekkz @UNICEF_uk Looking forward to playing FIFA and helping raise money for a great cause @UNICEF_uk with @Tekkz 👊🏿

Tune in here guys 👉🏿",188,2020-01-22 09:53:17,Twitter for iPhone,1191,51,MarcusRashford,1219920964315680768,False,https://t.co/QniLjmBiLH,en,January
"Thnx for all your messages. Been reading them and the support means a lot. 

Time to rest and recover now 💪🏿",108,2020-01-21 19:16:08,Twitter Web App,11742,486,MarcusRashford,1219700220252041216,False,,en,January
@ManUtd Good luck to the U18s in the FA youth cup tonight. It wasn’t that long ago I played in this competition 💪🏿,138,2020-01-21 18:44:31,Twitter for iPhone,8334,393,MarcusRashford,1219692265335066625,False,https://t.co/g7g0H8wais,en,January
@England Thnx guys. That’s the plan 💪🏿🦁,39,2020-01-20 11:10:43,Twitter for iPhone,2400,56,MarcusRashford,1219215676419776513,False,,en,January
"Blink and I'll be back, fitter than ever. See you soon 👊🏿 #GGMU",87,2020-01-20 11:01:05,Twitter for iPhone,24412,1649,MarcusRashford,1219213251764006912,False,https://t.co/EejJR1wTrX,en,January
"On the pitch or not, @ManUtd fans don’t get much bigger than me. 

You best believe I'll be involved in team meetings, team huddles and team sessions throughout this recovery 💪🏿",201,2020-01-20 11:01:03,Twitter for iPhone,73962,6626,MarcusRashford,1219213243119476736,False,https://t.co/MeLuGic4c4,en,January
"Would have done anything to be involved today so really disappointed to miss out. 

Come on @ManUtd let’s do this! 👊🏿",141,2020-01-19 16:26:49,Twitter for iPhone,33147,2006,MarcusRashford,1218932838323707904,False,https://t.co/kEgZTEv57X,en,January
@taaylorcarr Inspirational. Wishing you nothing but strength Taylor ❤️ x,72,2020-01-18 16:00:48,Twitter for iPhone,3109,93,MarcusRashford,1218563900494446592,False,,en,January
Lots of great leaders in this dressing room. One gone in @youngy18 but blessed to have @D_DeGea 💪🏿,122,2020-01-18 14:31:39,Twitter for iPhone,11699,648,MarcusRashford,1218541467477708800,False,https://t.co/dxKnpzW9D1,en,January
Good luck in Italy @youngy18 great to share these moments with you 👊🏿,93,2020-01-18 11:05:19,Twitter for iPhone,18348,732,MarcusRashford,1218489539536347136,False,https://t.co/ZtRgLrsaE4,en,January
Born to lead. Well deserved skip @harrymaguire93 👏🏿👏🏿,77,2020-01-18 11:05:17,Twitter for iPhone,50252,2485,MarcusRashford,1218489530430492672,False,https://t.co/AWQUBRoCaP,en,January
"Never want to feel like I’ve let my teammates, the club and most importantly the fans down so did my very best to carry on tonight and was gutted to come off.

Top work from the lads to get into the next round 👊🏿",236,2020-01-15 22:01:03,Twitter for iPhone,80212,5965,MarcusRashford,1217567398984933376,False,https://t.co/ZLpxiqhtq3,en,January
Huge game under the lights tomorrow at OT 🏟 in the @EmiratesFACup let’s make it a special one #GGMU x MR,128,2020-01-14 20:23:56,Twitter for iPhone,33858,1770,MarcusRashford,1217180568024231940,False,https://t.co/LfKKUt4LpN,en,January
@AnthonyMartial @ManUtd 😂😘,26,2020-01-13 14:39:56,Twitter for iPhone,9510,268,MarcusRashford,1216731611414302724,False,,en,January
@ManUtd I love this game 😍,26,2020-01-13 09:53:19,Twitter for iPhone,17768,726,MarcusRashford,1216659481112797185,False,,en,January
Appreciation tweet for the great Norman Whiteside. Never to be overlooked ❤️,100,2020-01-12 22:34:54,Twitter for iPhone,8975,364,MarcusRashford,1216488752039768064,False,https://t.co/X4JpvRsili,en,January
@JofraArcher We'll soon find out 😬😎,35,2020-01-12 21:09:06,Twitter for iPhone,531,14,MarcusRashford,1216467162216456192,False,,en,January
"@JofraArcher Oh, you mean this one? 🧐 Well received Jof. Roll on Feb 😎",94,2020-01-12 20:54:58,Twitter for iPhone,2917,121,MarcusRashford,1216463605274640384,False,https://t.co/g1ixsoo18N,en,January
"Chilled Sunday night responding to fan letters ✍️

Love getting all your messages guys thank you ❤️",123,2020-01-12 20:51:51,Twitter for iPhone,28693,1561,MarcusRashford,1216462819031420928,False,https://t.co/BogvtBp8el,en,January
Learning from the best. Taught me loads over the years and still helping me now 👊🏿,106,2020-01-12 18:15:15,Twitter for iPhone,62349,3825,MarcusRashford,1216423409451663360,False,https://t.co/xFZVz1NVjf,en,January
Love this feeling ⚽️⚽️⚽️,48,2020-01-12 08:14:40,Twitter for iPhone,55249,4038,MarcusRashford,1216272268692742144,False,https://t.co/RqEa7tboIy,en,January
@rioferdy5 Thanks big bro ❤️,28,2020-01-11 22:31:58,Twitter for iPhone,6396,136,MarcusRashford,1216125626513530883,False,,en,January
Giggsy was massive in getting my first opportunity so extra special for me. Grateful to everyone who’s helped me get to where I am ❤️ x,159,2020-01-11 18:27:29,Twitter for iPhone,19717,1037,MarcusRashford,1216064101690028033,False,https://t.co/fJnhOq8RvR,en,January
@ManUtd ❤️,10,2020-01-11 18:18:54,Twitter for iPhone,3853,110,MarcusRashford,1216061938746253312,False,,en,January
@utdarena Chop chop 😏,21,2020-01-11 18:05:02,Twitter for iPhone,4903,195,MarcusRashford,1216058448313536512,False,,en,January
"Born. Bred. Always red. 

Thnx @ManUtd 💪🏿",65,2020-01-11 17:56:33,Twitter for iPhone,54886,5213,MarcusRashford,1216056316143243266,False,https://t.co/AcpidWGvTi,en,January
@ManUtd @juanmata8 *hugs* for the assist @juanmata8 😘😅,54,2020-01-11 17:55:02,Twitter for iPhone,6981,264,MarcusRashford,1216055934730088451,False,,en,January
Fancied a hat-trick today but busy few weeks for us. Just a precaution and looking forward to getting back at it Wednesday 💪🏿,125,2020-01-11 17:52:05,Twitter for iPhone,13434,902,MarcusRashford,1216055190564102144,False,,en,January
"Beyond proud to become the 3rd youngest player to hit 200 @ManUtd games 🔴⚪️

Can’t put into words what it means to follow Giggsy and George Best. Two goals and three points completes a perfect day 👊🏿",223,2020-01-11 17:50:45,Twitter for iPhone,67470,6478,MarcusRashford,1216054855720144896,False,https://t.co/X4g72EMH0S,en,January
"🐝 MCR ➡️ St. Kitts 🇰🇳

Glad it arrived for you guys ❤️",78,2020-01-09 12:16:51,Twitter for iPhone,21274,1150,MarcusRashford,1215246049469718528,False,https://t.co/LOiZgKl7NP,en,January
Thanks for the messages. Proud moment for me and my family but the result hurts more. We’ll go again Saturday now.,114,2020-01-08 09:39:49,Twitter for iPhone,8204,274,MarcusRashford,1214844143610011648,False,,en,January
"Bittersweet to lead out my boyhood team for the first time but lose the game. 

Still in the tie and we’ll give it all we’ve got at The Etihad. Thanks for the support.",191,2020-01-07 22:30:01,Twitter for iPhone,52020,3204,MarcusRashford,1214675583780741121,False,https://t.co/oMm4zKg9rr,en,January
@ManUtd ❤️,10,2020-01-06 17:21:17,Twitter for iPhone,3083,73,MarcusRashford,1214235499839311872,False,,en,January
"Also grateful to all @ManUtd fans who voted me as the club’s POTM.

Means a lot as it was a better month from us but we know we can still do better 💪🏿",174,2020-01-06 17:14:25,Twitter for iPhone,6446,266,MarcusRashford,1214233771161116672,False,https://t.co/zWgJH2YgNH,en,January
"Reckon I was one goal away from making @premierleague shortlist 👀

I’m just saying guys 🤷🏾‍♂️😅",118,2020-01-06 11:49:20,Twitter for iPhone,11281,556,MarcusRashford,1214151964004700161,False,https://t.co/czCqD3lpzK,en,January
Very proud to win this and grateful to everyone who voted. All eyes on tomorrow let’s go @ManUtd 👊🏿,123,2020-01-06 11:26:53,Twitter for iPhone,30933,2634,MarcusRashford,1214146313157304321,False,https://t.co/tsYqjwTAEt,en,January
@Deancunny Love it ❤️ It’s gotta be done 😅,42,2020-01-04 22:02:27,Twitter for iPhone,3250,77,MarcusRashford,1213581483539124224,False,,en,January
@sarberman You’re welcome. Thanks for the support today 👍🏿 x,60,2020-01-04 21:54:09,Twitter for iPhone,1755,65,MarcusRashford,1213579394205261824,False,,en,January
