Source,Tweets,Date,RTs,Favourites,isRT,id_str,tco,Language,Month,Quarter,TweetsTokenized
Twitter for iPhone,Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime our Border Second Amendment and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement!,2020-04-23 23:27,6679,25494,False,1.25e+18,https://t.co/ODAEpPur3W,en,April,Q2,"['congressman', '@davejoyceoh14', 'tremendous', 'fighter', 'great', 'state', 'ohio', 'tough', 'crime', 'border', 'second', 'amendment', 'helps', 'combat', 'illegal', 'drugs', 'david', 'complete', 'endorsement']"
Twitter for iPhone,Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border Tough on Crime the Second Amendment and Supports Small Business. Brad has my Complete and Total Endorsement!,2020-04-23 23:26,6722,25065,False,1.25e+18,https://t.co/ZyXELSEZeA,en,April,Q2,"['congressman', '@bradwenstrup', 'tremendous', 'job', 'people', 'ohio', 'hes', 'proud', 'veteran', 'strong', 'border', 'tough', 'crime', 'second', 'amendment', 'supports', 'business', 'brad', 'complete', 'endorsement']"
Twitter for iPhone,....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,2020-04-23 23:21,5848,29087,False,1.25e+18,,en,April,Q2,"['cochair', 'utah', 'great', 'guy', 'sean', 'complete', 'endorsement']"
Twitter for iPhone,Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda – Strong on Crime the Second Amendment and Loves our Law Enforcement....,2020-04-23 23:21,9018,41514,False,1.25e+18,,en,April,Q2,"['utah', 'attorney', 'general', 'sean', 'reyes', '@seanreyesut', 'fighter', 'hard', 'worker', 'great', 'state', 'utah', 'big', 'supporter', '#maga', 'agenda', 'strong', 'crime', 'second', 'amendment', 'loves', 'law', 'enforcement']"
Twitter for iPhone,Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses will Lower your Taxes and will protect your Second Amendment. He has my Complete and Total Endorsement!,2020-04-23 23:20,8760,38209,False,1.25e+18,,en,April,Q2,"['congressman', 'john', 'curtis', '@curtisut', 'gets', 'utah', 'john', 'fights', 'businesses', 'lower', 'taxes', 'protect', 'second', 'amendment', 'complete', 'endorsement']"
Twitter for iPhone,Congressman Chris Stewart (@StewartforUtah) is a tremendous fighter for Utah. He served our Country in the U.S. Air Force and has been a strong supporter of our #MAGA Agenda....,2020-04-23 23:19,7485,32119,False,1.25e+18,,en,April,Q2,"['congressman', 'chris', 'stewart', '@stewartforutah', 'tremendous', 'fighter', 'utah', 'served', 'country', 'air', 'force', 'strong', 'supporter', '#maga', 'agenda']"
Twitter for iPhone,....He’s 100% pro-life strong on #2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement!,2020-04-23 23:19,5795,23634,False,1.25e+18,https://t.co/7w8Ayt5Bsq,en,April,Q2,"['hes', '100', 'prolife', 'strong', '#2a', 'loves', 'military', 'vets', 'chris', 'complete', 'endorsement']"
Twitter for iPhone,Congressman Warren Davidson (@Vote_Davidson) is working very hard for the people of Ohio! He’s a strong supporter of our Military Vets Second Amendment and #MAGA Agenda. Warren has my Complete and Total Endorsement!,2020-04-23 23:17,6247,23971,False,1.25e+18,https://t.co/HxdSylWL2c,en,April,Q2,"['congressman', 'warren', 'davidson', '@vote_davidson', 'working', 'hard', 'people', 'ohio', 'hes', 'strong', 'supporter', 'military', 'vets', 'second', 'amendment', '#maga', 'agenda', 'warren', 'complete', 'endorsement']"
Twitter for iPhone,....Bill has my Complete and Total Endorsement!,2020-04-23 23:15,4730,19248,False,1.25e+18,https://t.co/Dmso0XmeYl,en,April,Q2,"['bill', 'complete', 'endorsement']"
Twitter for iPhone,Congressman Bill Johnson (@JohnsonLeads) is an incredible fighter for the Great State of Ohio! He’s a proud Veteran and a hard worker who Cares for our Veterans Supports Small Business and is Strong on the Border and Second Amendment....,2020-04-23 23:15,9286,40713,False,1.25e+18,,en,April,Q2,"['congressman', 'bill', 'johnson', '@johnsonleads', 'incredible', 'fighter', 'great', 'state', 'ohio', 'hes', 'proud', 'veteran', 'hard', 'worker', 'cares', 'veterans', 'supports', 'business', 'strong', 'border', 'second', 'amendment']"
Twitter for iPhone,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,2020-04-23 20:53,13486,100649,False,1.25e+18,,en,April,Q2,"['white', 'house', 'press', 'conference', '545', 'thank']"
Twitter for iPhone,Fully signed and ready to go!,2020-04-23 12:19,19406,89346,False,1.25e+18,https://t.co/MdpgII3kuq,en,April,Q2,"['fully', 'signed', 'ready']"
Twitter for iPhone,Please study this closely. We saved many lives with our fast action on CoronaVirus!,2020-04-23 12:16,25454,83766,False,1.25e+18,https://t.co/IKtkciXEEO,en,April,Q2,"['please', 'study', 'closely', 'saved', 'lives', 'action', 'coronavirus']"
Twitter for iPhone,We did it once we will quickly do it a second time!,2020-04-23 12:14,25114,129038,False,1.25e+18,https://t.co/iSHk0JIMSV,en,April,Q2,"['quickly', 'second']"
Twitter for iPhone,Thank you to Harvard and all others!,2020-04-23 12:12,8854,46617,False,1.25e+18,https://t.co/UH15FJ5SqV,en,April,Q2,"['thank', 'harvard']"
Twitter for iPhone,.@foxandfriends  We now have many Ventilators to spare. Thank you to all!,2020-04-23 12:09,8080,37811,False,1.25e+18,https://t.co/brNmQKZ1FL,en,April,Q2,"['@foxandfriends', 'ventilators', 'spare', 'thank']"
Twitter for iPhone,I will be having a White House Press Conference today at 5:45 P.M. Thank you!,2020-04-22 20:53,15866,121982,False,1.25e+18,,en,April,Q2,"['white', 'house', 'press', 'conference', '545', 'thank']"
Twitter for iPhone,CDC Director was totally misquoted by Fake News @CNN on Covid 19. He will be putting out a statement.,2020-04-22 14:17,26206,115897,False,1.25e+18,,en,April,Q2,"['cdc', 'director', 'totally', 'misquoted', 'fake', 'news', '@cnn', 'covid', '19', 'putting', 'statement']"
Twitter for iPhone,Another FALSE ad by the Do Nothing Democrats. Almost all of their ads are False or Misleading and the Fake News loves it!,2020-04-22 14:14,16572,56788,False,1.25e+18,https://t.co/6osAQzyIEF,en,April,Q2,"['another', 'false', 'ad', 'do_nothing', 'democrats', 'almost', 'ads', 'false', 'misleading', 'fake', 'news', 'loves']"
Twitter for iPhone,Sleepy Joe thought this was OK. Not me!,2020-04-22 14:01,25218,88600,False,1.25e+18,https://t.co/VgIlA4fJKF,en,April,Q2,"['sleepy', 'joe', 'thought', 'ok']"
Twitter for iPhone,I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.,2020-04-22 12:08,89024,454446,False,1.25e+18,,en,April,Q2,"['instructed', 'united', 'states', 'navy', 'shoot', 'destroy', 'iranian', 'gunboats', 'harass', 'ships', 'sea']"
Twitter for iPhone,States are safely coming back. Our Country is starting to OPEN FOR BUSINESS again. Special care is and always will be given to our beloved seniors (except me!). Their lives will be better than ever...WE LOVE YOU ALL!,2020-04-22 11:53,45634,267606,False,1.25e+18,,en,April,Q2,"['states', 'safely', 'coming', 'country', 'starting', 'business', 'special', 'care', 'given', 'beloved', 'seniors', 'except', 'lives', 'everwe', 'love']"
Twitter for iPhone,Happy Birthday to the great Cindy Adams of the New York Post. Cindy is 90 but looks 39 to me. She is going strong!,2020-04-22 11:03,13131,96595,False,1.25e+18,,en,April,Q2,"['happy', 'birthday', 'great', 'cindy', 'adams', 'new_york', 'post', 'cindy', '90', 'looks', '39', 'strong']"
Twitter for iPhone,I will be signing my Executive Order prohibiting immigration into our Country today. In the meantime even without this order our Southern Border aided substantially by the 170 miles of new Border Wall &amp; 27000 Mexican soldiers is very tight - including for human trafficking!,2020-04-22 11:00,36568,175104,False,1.25e+18,,en,April,Q2,"['signing', 'executive', 'order', 'prohibiting', 'immigration', 'country', 'meantime', 'without', 'order', 'southern', 'border', 'aided', 'substantially', '170', 'miles', 'new', 'border', 'wall', '27000', 'mexican', 'soldiers', 'tight', 'human', 'trafficking']"
Twitter for iPhone,“Economic impact of Covid-19.” @foxandfriends Very interesting analysis. Light at the end of the tunnel. Thank you!,2020-04-22 10:50,14475,75526,False,1.25e+18,,en,April,Q2,"['economic', 'impact', 'covid19', '@foxandfriends', 'interesting', 'analysis', 'light', 'end', 'tunnel', 'thank']"
Twitter for iPhone,Harvard should give back the money now. Their whole “endowment” system should be looked at!,2020-04-22 3:36,29394,117940,False,1.25e+18,https://t.co/LcjOcsnCWT,en,April,Q2,"['harvard', 'give', 'money', 'whole', 'endowment', 'system', 'looked']"
Twitter for iPhone,Great new book just out by the Former Director of Ice Tom Homan: “Defend the Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis.” Great guy get your copy today!,2020-04-21 20:33,14955,59792,False,1.25e+18,https://t.co/zgaQBHoSp9,en,April,Q2,"['great', 'new', 'book', 'former', 'director', 'ice', 'tom', 'homan', 'defend', 'border', 'save', 'lives', 'solving', 'important', 'humanitarian', 'security', 'crisis', 'great', 'guy', 'copy']"
Twitter for iPhone,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,2020-04-21 19:59,18003,126289,False,1.25e+18,,en,April,Q2,"['white', 'house', 'press', 'conference', '530', 'thank']"
Twitter for iPhone,I urge the Senate and House to pass the Paycheck Protection Program and Health Care Enhancement Act with additional funding for PPP Hospitals and Testing. After I sign this Bill we will begin discussions on the next Legislative Initiative with fiscal relief....,2020-04-21 16:49,25508,116884,False,1.25e+18,,en,April,Q2,"['urge', 'senate', 'house', 'pass', 'paycheck', 'protection', 'program', 'health', 'care', 'enhancement', 'act', 'additional', 'funding', 'ppp', 'hospitals', 'testing', 'sign', 'bill', 'begin', 'discussions', 'next', 'legislative', 'initiative', 'fiscal', 'relief']"
Twitter for iPhone,....to State/Local Governments for lost revenues from COVID 19 much needed Infrastructure Investments for Bridges Tunnels Broadband Tax Incentives for Restaurants Entertainment Sports and Payroll Tax Cuts to increase Economic Growth.,2020-04-21 16:49,13612,61589,False,1.25e+18,,en,April,Q2,"['statelocal', 'governments', 'lost', 'revenues', 'covid', '19', 'needed', 'infrastructure', 'investments', 'bridges', 'tunnels', 'broadband', 'tax', 'incentives', 'restaurants', 'entertainment', 'sports', 'payroll', 'tax', 'cuts', 'increase', 'economic', 'growth']"
Twitter for iPhone,We will never let the great U.S. Oil &amp; Gas Industry down. I have instructed the Secretary of Energy and Secretary of the Treasury to formulate a plan which will make funds available so that these very important companies and jobs will be secured long into the future!,2020-04-21 13:33,32981,162890,False,1.25e+18,,en,April,Q2,"['great', 'oil', 'gas', 'industry', 'instructed', 'secretary', 'energy', 'secretary', 'treasury', 'formulate', 'plan', 'funds', 'available', 'important', 'companies', 'jobs', 'secured', 'future']"
Twitter for iPhone,96% Approval Rating in the Republican Party. Thank you! This must also mean that most importantly we are doing a good (great) job in the handling of the Pandemic.,2020-04-21 11:15,35623,215711,False,1.25e+18,,en,April,Q2,"['96', 'approval', 'rating', 'republican', 'party', 'thank', 'mean', 'importantly', 'good', 'great', 'job', 'handling', 'pandemic']"
Twitter for iPhone,I’ve had great “ratings” my whole life there’s nothing unusual about that for me. The White House News Conference ratings are “through the roof”(Monday Night Football Bachelor Finale  @nytimes) but I don’t care about that. I care about going around the Fake News to the PEOPLE!,2020-04-21 10:57,30137,149421,False,1.25e+18,,en,April,Q2,"['ive', 'great', 'ratings', 'whole', 'life', 'theres', 'nothing', 'unusual', 'white', 'house', 'news', 'conference', 'ratings', 'roofmonday', 'night', 'football', 'bachelor', 'finale', '@nytimes', 'care', 'care', 'fake', 'news', 'people']"
Twitter for iPhone,It is amazing that I became President of the United States with such a totally corrupt and dishonest Lamestream Media going after me all day and all night. Either I’m really good far better than the Fake News wants to admit or they don’t have nearly the power as once thought!,2020-04-21 10:40,62830,340067,False,1.25e+18,,en,April,Q2,"['amazing', 'became', 'president', 'united', 'states', 'totally', 'corrupt', 'dishonest', 'lamestream', 'media', 'night', 'either', 'good', 'fake', 'news', 'wants', 'admit', 'nearly', 'power', 'thought']"
Twitter for iPhone,Watched the first 5 minutes of poorly rated Morning Psycho on MSDNC just to see if he is as “nuts” as people are saying. He’s worse. Such hatred and contempt! I used to do his show all the time before the 2016 election then cut him off. Wasn’t worth the effort his mind is shot!,2020-04-21 10:19,24175,117811,False,1.25e+18,,en,April,Q2,"['watched', '5', 'minutes', 'poorly', 'rated', 'morning', 'psycho', 'msdnc', 'nuts', 'people', 'saying', 'hes', 'worse', 'hatred', 'contempt', 'used', 'show', '2016', 'election', 'cut', 'wasnt', 'worth', 'effort', 'mind', 'shot']"
Twitter for iPhone,Great Alan. They are Fake News!,2020-04-21 3:18,16617,73213,False,1.25e+18,https://t.co/n7zUY7mzIQ,en,April,Q2,"['great', 'alan', 'fake', 'news']"
Twitter for iPhone,7 Devastating Revelations About Crossfire Hurricane In New Releases    The greatest political scam in American history!,2020-04-21 3:14,27255,74093,False,1.25e+18,https://t.co/TMxeVDJbIU,en,April,Q2,"['7', 'devastating', 'revelations', 'crossfire', 'hurricane', 'new', 'releases', 'greatest', 'political', 'scam', 'american', 'history']"
Twitter for iPhone,In light of the attack from the Invisible Enemy as well as the need to protect the jobs of our GREAT American Citizens I will be signing an Executive Order to temporarily suspend immigration into the United States!,2020-04-21 2:06,92860,410791,False,1.25e+18,,en,April,Q2,"['light', 'attack', 'invisible', 'enemy', 'protect', 'jobs', 'great', 'american', 'citizens', 'signing', 'executive', 'order', 'temporarily', 'suspend', 'immigration', 'united', 'states']"
