Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
yas,27,2020-03-07 06:36:31,Twitter for iPhone,16000,1836,katyperry,1236178901103038464,False,https://t.co/2Az7t5r9fj,en,March,['yas']
Raising a toast (but not sipping it 😬) to @cynthialovely 🍸DRINKS is out everywhere now🍸,135,2020-03-06 18:03:58,Twitter for iPhone,8724,777,katyperry,1235989515459690497,False,https://t.co/eyUoEA7w5A,en,March,"['raising', 'toast', 'sipping', '@cynthialovely', 'drinks', 'everywhere']"
"love u guys so much. was a bit nervous about sharing something so personal like the song n the bump n I hv never gotten this much love n support, it’s overwhelmingly lovely. thank u 🥺♥️ #NeverWornWhite #babycat",210,2020-03-06 07:15:24,Twitter for iPhone,74386,7818,katyperry,1235826295650447361,False,,en,March,"['love', 'u', 'guys', 'bit', 'nervous', 'sharing', 'something', 'personal', 'song', 'n', 'bump', 'n', 'hv', 'gotten', 'love', 'n', 'support', 'overwhelmingly', 'lovely', 'thank', 'u', '#neverwornwhite', '#babycat']"
💕,25,2020-03-05 22:12:56,Twitter for iPhone,20437,2008,katyperry,1235689781197025281,False,https://t.co/5agrtwgybC,en,March,[]
🤍,25,2020-03-05 22:11:11,Twitter for iPhone,32549,3128,katyperry,1235689341906632705,False,https://t.co/5L34NxP7XE,en,March,[]
@BratzJay I know about that spot in your heart now and I like it hun,68,2020-03-05 05:55:31,Twitter for iPhone,2799,302,katyperry,1235443804280197120,False,,en,March,"['@bratzjay', 'spot', 'heart', 'hun']"
or carry around a big purse lol,31,2020-03-05 05:43:47,Twitter for iPhone,80697,6786,katyperry,1235440853750964224,False,,en,March,"['carry', 'big', 'purse', 'lol']"
omg so glad I don’t have to suck it in anymore 🙄,48,2020-03-05 05:43:26,Twitter for iPhone,295501,22378,katyperry,1235440763724423168,False,,en,March,"['omg', 'glad', 'suck', 'anymore']"
Let’s just say it’s gonna be a jam packed summer... 🎶♥️🙂 #NeverWornWhite is out now,131,2020-03-05 05:03:34,Twitter for iPhone,110995,20104,katyperry,1235430733067350016,False,https://t.co/mjuyUEO7wr,en,March,"['lets', 'gonna', 'jam', 'packed', 'summer', '#neverwornwhite']"
Join me for a pre-chat on my YouTube channel before the music video drops for #NeverWornWhite at 8:30pm PT TONIGHT... 🍾♥️,145,2020-03-05 04:03:59,Twitter for iPhone,23832,3938,katyperry,1235415736174010369,False,https://t.co/eKrdAwSFlY,en,March,"['join', 'prechat', 'youtube', 'channel', 'music', 'video', 'drops', '#neverwornwhite', '830pm', 'pt', 'tonight']"
You are cordially invited to the premiere of #NeverWornWhite 🤍 Join me on the @YouTube watch page tonight at 8:30pm PT and chat with me (promise not a bot! 😛) before the video premieres at 9pm PT!,220,2020-03-04 18:30:33,Twitter for iPhone,74444,15701,katyperry,1235271430733881344,False,https://t.co/igYGhBKqWH,en,March,"['cordially', 'invited', 'premiere', '#neverwornwhite', 'join', '@youtube', 'watch', 'page', 'tonight', '830pm', 'pt', 'chat', 'promise', 'bot', 'video', 'premieres', '9pm', 'pt']"
ready to cheers mah dears 🧃🍶🍺🥂🍷🥃🍸🍹🧉🍾♥️,62,2020-03-04 06:49:26,Twitter for iPhone,8231,602,katyperry,1235094988343500801,False,https://t.co/JzuJQgbMsT,en,March,"['ready', 'cheers', 'mah', 'dears']"
Thinking about y’all in Nashville tonight. Sending you my love and prayers... ♥️,80,2020-03-04 06:45:24,Twitter for iPhone,15091,1396,katyperry,1235093971132534785,False,,en,March,"['thinking', 'yall', 'nashville', 'tonight', 'sending', 'love', 'prayers']"
"🌹 are red
Violets are blue
I’ve got two pairs
Of tuxedo shoes 🙃💁🏼‍♀
#ShoesdayTuesday
@kpcollections",123,2020-03-03 19:42:37,Twitter for iPhone,9190,846,katyperry,1234927176195043328,False,https://t.co/ls6WJItNYO,en,March,"['redviolets', 'blueive', 'pairsof', 'tuxedo', 'shoes', '#shoesdaytuesday@kpcollections']"
"wait, see you Wednesday night I mean 🤤",38,2020-03-02 06:48:05,Twitter for iPhone,18401,2679,katyperry,1234369871003045888,False,,en,March,"['wait', 'wednesday', 'night', 'mean']"
"Ok stop crying, shows over! If you missed tonight remember you can always stream #AmericanIdol on @hulu to get in on all the emotions! See you next week for another emotional rollercoaster🎢♥️",191,2020-03-02 06:46:37,Twitter for iPhone,3729,320,katyperry,1234369502806073346,False,,en,March,"['ok', 'stop', 'crying', 'shows', 'missed', 'tonight', 'remember', 'stream', '#americanidol', '@hulu', 'emotions', 'next', 'week', 'another', 'emotional', 'rollercoaster']"
girl be careful! #AmericanIdol,54,2020-03-02 06:38:38,Twitter for iPhone,3617,253,katyperry,1234367491251437568,False,https://t.co/Ki9Z7W371i,en,March,"['girl', 'careful', '#americanidol']"
cause honey is over #AmericanIdol,57,2020-03-02 06:31:43,Twitter for iPhone,2648,243,katyperry,1234365754385977344,False,https://t.co/TmPee9QF4m,en,March,"['cause', 'honey', '#americanidol']"
im here with yew #AmericanIdol,54,2020-03-02 06:31:08,Twitter for iPhone,3124,276,katyperry,1234365604120780800,False,https://t.co/7giU5NiCd5,en,March,"['yew', '#americanidol']"
only OGKatycats will kno #AmericanIdol,62,2020-03-02 06:29:29,Twitter for iPhone,4401,496,katyperry,1234365189719330816,False,https://t.co/bVnEondc2i,en,March,"['ogkatycats', 'kno', '#americanidol']"
lols #AmericanIdol,42,2020-03-02 06:28:42,Twitter for iPhone,2142,179,katyperry,1234364994071879680,False,https://t.co/9k2WikA1Bc,en,March,"['lols', '#americanidol']"
bet #AmericanIdol,41,2020-03-02 06:28:05,Twitter for iPhone,1572,139,katyperry,1234364839205564419,False,https://t.co/Iz44Zywn43,en,March,"['bet', '#americanidol']"
you are a meme #AmericanIdol,52,2020-03-02 06:27:02,Twitter for iPhone,1925,151,katyperry,1234364574742114304,False,https://t.co/3JuhZ3mrid,en,March,"['meme', '#americanidol']"
omg is this you or will you be in trouble tomorrow 😬 #AmericanIdol,90,2020-03-02 06:26:08,Twitter for iPhone,1568,134,katyperry,1234364347264094210,False,https://t.co/KtVVPLJjGc,en,March,"['omg', 'trouble', 'tomorrow', '#americanidol']"
mascara! #AmericanIdol,46,2020-03-02 06:25:27,Twitter for iPhone,1323,118,katyperry,1234364177050816513,False,https://t.co/YEzX2PoBTI,en,March,"['mascara', '#americanidol']"
I’m sorry but are you modeling tears #AmericanIdol,74,2020-03-02 06:24:29,Twitter for iPhone,1653,136,katyperry,1234363931910475777,False,https://t.co/DL613GJWG7,en,March,"['sorry', 'modeling', 'tears', '#americanidol']"
"I know me too, I just kept thinking about the love I have for my sister too 🥺 #AmericanIdol",115,2020-03-02 06:23:16,Twitter for iPhone,1533,136,katyperry,1234363626426789889,False,https://t.co/XYsDvbkwdi,en,March,"['kept', 'thinking', 'love', 'sister', '#americanidol']"
exposed #AmericanIdol,45,2020-03-02 06:22:20,Twitter for iPhone,1293,118,katyperry,1234363389188526081,False,https://t.co/M4WboBDGty,en,March,"['exposed', '#americanidol']"
"Teeth straight, eyes full 😭 #AmericanIdol",65,2020-03-02 06:21:47,Twitter for iPhone,1414,124,katyperry,1234363252089311233,False,https://t.co/nD3VTuwDhZ,en,March,"['teeth', 'straight', 'eyes', 'full', '#americanidol']"
exposed b. #AmericanIdol,48,2020-03-02 06:20:39,Twitter for iPhone,1407,123,katyperry,1234362968663420929,False,https://t.co/HN9JKnhLBt,en,March,"['exposed', 'b', '#americanidol']"
Omg you’re so pretty tho #AmericanIdol,62,2020-03-02 06:20:17,Twitter for iPhone,1510,135,katyperry,1234362874312544256,False,https://t.co/4EY7w4pBd4,en,March,"['omg', 'pretty', 'tho', '#americanidol']"
so cute #AmericanIdol,45,2020-03-02 06:19:12,Twitter for iPhone,1248,122,katyperry,1234362603226333184,False,https://t.co/XLICrbzMgG,en,March,"['cute', '#americanidol']"
Actually... 😑 #AmericanIdol,51,2020-03-02 06:17:03,Twitter for iPhone,2031,201,katyperry,1234362059795550208,False,https://t.co/XweFOQVchS,en,March,"['actually', '#americanidol']"
. @LionelRichie said it best: tragedy can either destroy you or make you stronger and @genlinkowski channeled that pain into her performance and turned @mbsings’ song into her own. you’re making Corinn proud ♥️ #AmericanIdol,224,2020-03-02 06:16:34,Twitter for iPhone,1350,158,katyperry,1234361940220137473,False,,en,March,"['@lionelrichie', 'best', 'tragedy', 'either', 'destroy', 'stronger', '@genlinkowski', 'channeled', 'pain', 'performance', 'turned', '@mbsings', 'song', 'making', 'corinn', 'proud', '#americanidol']"
". @IsaiahGmusic #AmericanIdol wasn’t necessarily for you, but that audition put @lukebryanonline on a journey and not everyone can say they’ve done that... 🦅",157,2020-03-02 06:14:37,Twitter for iPhone,1047,133,katyperry,1234361451252346880,False,,en,March,"['@isaiahgmusic', '#americanidol', 'wasnt', 'necessarily', 'audition', 'put', '@lukebryanonline', 'journey', 'everyone', 'theyve']"
All episodes on @abc count hinny #AmericanIdol,70,2020-03-02 06:13:46,Twitter for iPhone,1159,130,katyperry,1234361234679484417,False,https://t.co/iN3Ftj3Jpl,en,March,"['episodes', '@abc', 'count', 'hinny', '#americanidol']"
A MOTTO UP FOR GRABS: BETTER LATE THAN UGLY 💅🏻 #AmericanIdol,60,2020-03-02 06:13:43,Twitter for iPhone,1481,197,katyperry,1234361223279341568,False,,en,March,"['motto', 'grabs', 'late', 'ugly', '#americanidol']"
sorry not sorry #AmericanIdol,53,2020-03-02 06:12:58,Twitter for iPhone,1807,152,katyperry,1234361032283308034,False,https://t.co/e63Q5FpFTF,en,March,"['sorry', 'sorry', '#americanidol']"
Very on brand for @LukeBryanOnline to put on his own records and serenade @LionelRichie with his own music 🙄 But it is true I can be a little #LatyPerry sometimes 😬 #americanidol,202,2020-03-02 06:06:50,Twitter for iPhone,2190,279,katyperry,1234359492445212672,False,https://t.co/jwzIVzlvYO,en,March,"['brand', '@lukebryanonline', 'put', 'records', 'serenade', '@lionelrichie', 'music', 'little', '#latyperry', 'sometimes', '#americanidol']"
#AmericanIdol,37,2020-03-02 05:56:51,Twitter for iPhone,2639,487,katyperry,1234356979537104896,False,https://t.co/Y2cEQokA7a,en,March,['#americanidol']
"#ShannonGibbons just fixed our talent emergency, thank God. She just set the new standard for talent on #ShannonStandard #americanidol  🙌🏼",138,2020-03-02 05:53:19,Twitter for iPhone,1581,192,katyperry,1234356090516623365,False,,en,March,"['#shannongibbons', 'fixed', 'talent', 'emergency', 'thank', 'god', 'set', 'new', 'standard', 'talent', '#shannonstandard', '#americanidol']"
We see A LOT of people during auditions and it ain’t always music to our ears...😶🍋 #americanidol,96,2020-03-02 05:45:56,Twitter for iPhone,2128,192,katyperry,1234354230049198080,False,,en,March,"['lot', 'people', 'auditions', 'aint', 'music', 'ears', '#americanidol']"
#JaredLettow wasn’t right for #AmericanIdol but he was the best yodeler I’ve ever seen (also the only yodeler I’ve seen) #Nodel #ricola,135,2020-03-02 05:42:05,Twitter for iPhone,1622,169,katyperry,1234353262192558085,False,,en,March,"['#jaredlettow', 'wasnt', '#americanidol', 'best', 'yodeler', 'ive', 'seen', 'yodeler', 'ive', 'seen', '#nodel', '#ricola']"
"You got my attention with that outfit @GeenaFontanella, and you kept my attention with that song and that voice 👏🏼 #AmericanIdol #Thebox #LongShot #Simple #OGkatycatsONLY",170,2020-03-02 05:38:54,Twitter for iPhone,1452,158,katyperry,1234352461940346880,False,,en,March,"['attention', 'outfit', '@geenafontanella', 'kept', 'attention', 'song', 'voice', '#americanidol', '#thebox', '#longshot', '#simple', '#ogkatycatsonly']"
"WOW @GeenaFontanella is an OGGG Katy Cat, dropping Spirit West Coast like that! 😱 AND I’m proud of where I come from, but literally no has EVER said to me “‘Faith Won’t Fail’ all day” 😱😱😱 #americanidol",201,2020-03-02 05:37:36,Twitter for iPhone,1425,158,katyperry,1234352133761163265,False,,en,March,"['wow', '@geenafontanella', 'oggg', 'katy', 'cat', 'dropping', 'spirit', 'west', 'coast', 'proud', 'literally', 'faith', 'wont', 'fail', '#americanidol']"
"If you’re struggling, there’s always someone you can talk to: 
Substance Abuse and Mental Health Services Administration Helpline: 1-800-662-HELP (4357)",152,2020-03-02 05:34:12,Twitter for iPhone,9852,2068,katyperry,1234351276650946560,False,,en,March,"['struggling', 'theres', 'someone', 'talk', 'substance', 'abuse', 'mental', 'health', 'services', 'administration', 'helpline', '1800662help', '4357']"
"Yes, music IS a friend you never lose ♥️ I believe in this spiritual cowboy 🙏🏼🤠 #DillonJames #americanidol",106,2020-03-02 05:33:25,Twitter for iPhone,1831,197,katyperry,1234351082500837376,False,,en,March,"['yes', 'music', 'friend', 'lose', 'believe', 'spiritual', 'cowboy', '#dillonjames', '#americanidol']"
"When Dylan’s mom said, “I love him like I almost lost him” 😭😭😭 #americanidol",76,2020-03-02 05:31:21,Twitter for iPhone,1897,180,katyperry,1234350561807351808,False,,en,March,"['dylans', 'mom', 'love', 'almost', 'lost', '#americanidol']"
😈DEVIL WORKS HARDER😈 #americanidol,58,2020-03-02 05:29:39,Twitter for iPhone,3881,411,katyperry,1234350132558090241,False,https://t.co/UFAs9AgKTL,en,March,"['devil', 'works', 'harder', '#americanidol']"
"This segment is sponsored by @loreal Elnett Hairspray, making sure your 60’s flip does not flop during a piano dueling session! 🎹💁🏼‍♀️ #americanidol @roryjohnzak",185,2020-03-02 05:29:07,Twitter for iPhone,2233,257,katyperry,1234349997153374214,False,https://t.co/Hc45E8RdC5,en,March,"['segment', 'sponsored', '@loreal', 'elnett', 'hairspray', 'making', '60s', 'flip', 'flop', 'piano', 'dueling', 'session', '#americanidol', '@roryjohnzak']"
"That was an inspired take on “Don’t Worry, Be Happy” @singdewayne but I wanna connect with you the way your Great Grandma connected with @lionelrichie! 🙏🏼 #americanidol @bobbymcferrin",183,2020-03-02 05:02:10,Twitter for iPhone,1371,170,katyperry,1234343217132265472,False,,en,March,"['inspired', 'take', 'worry', 'happy', '@singdewayne', 'wanna', 'connect', 'great', 'grandma', 'connected', '@lionelrichie', '#americanidol', '@bobbymcferrin']"
Is anyone else crying seeing @lionelrichie slow dance and serenade @singdewayne’s great grandma? 🥺 #americanidol,112,2020-03-02 04:59:10,Twitter for iPhone,1559,176,katyperry,1234342463449419776,False,,en,March,"['anyone', 'else', 'crying', 'seeing', '@lionelrichie', 'slow', 'dance', 'serenade', '@singdewaynes', 'great', 'grandma', '#americanidol']"
76 years old and werkin’ 6 inch heels with a leopard dress? Great Grandma is my HERO and should meet my 99 year old hero #AnnHudson #americanidol,169,2020-03-02 04:54:35,Twitter for iPhone,4958,721,katyperry,1234341306794594304,False,https://t.co/8KtXCMUenQ,en,March,"['76', 'old', 'werkin', '6', 'inch', 'heels', 'leopard', 'dress', 'great', 'grandma', 'hero', 'meet', '99', 'year', 'old', 'hero', '#annhudson', '#americanidol']"
"A 1000-year-old voice in a 16-year-old body, @iamlaurenmusic delivering @pink with @leonalewis style. Put Vancouver Island on the map... along with #PrinceHarry #MeganMarkle &amp; #BabyArchie 💁🏼‍♀ #americanidol",210,2020-03-02 04:49:59,Twitter for iPhone,1596,209,katyperry,1234340152270454784,False,,en,March,"['1000yearold', 'voice', '16yearold', 'body', '@iamlaurenmusic', 'delivering', '@pink', '@leonalewis', 'style', 'put', 'vancouver', 'island', 'map', 'along', '#princeharry', '#meganmarkle', '#babyarchie', '#americanidol']"
"I literally saw her sitting outside thinking she was just a fan of the show, and it turns out #CourtneyTimmons was one of the best singers we saw that day✨😭 This is exactly what I love about #americanidol @AndraDayMusic",219,2020-03-02 04:42:19,Twitter for iPhone,3557,327,katyperry,1234338219350581248,False,,en,March,"['literally', 'saw', 'sitting', 'outside', 'thinking', 'fan', 'show', 'turns', '#courtneytimmons', 'best', 'singers', 'saw', 'exactly', 'love', '#americanidol', '@andradaymusic']"
I’ll start #americanidol,48,2020-03-02 04:40:39,Twitter for iPhone,5486,423,katyperry,1234337803636371456,False,https://t.co/mUzy1Ntqhy,en,March,"['start', '#americanidol']"
IF #AMERICANIDOL MAKES YOU OR ONE OF YOUR FAMILY MEMBERS (like my brother in law) CRY EVERY WEEK SEND ME YOUR PHOTOS OF YOU OR THEM AND I WILL RT THE BEST UGLY CRY FACES @RYANSEACREST 😭😪😥,211,2020-03-02 04:40:14,Twitter for iPhone,3409,311,katyperry,1234337698912989184,False,https://t.co/h5ZJsWa5AP,en,March,"['#americanidol', 'makes', 'family', 'members', 'brother', 'law', 'cry', 'week', 'send', 'photos', 'rt', 'best', 'ugly', 'cry', 'faces', '@ryanseacrest']"
"Hollywood isn’t your path right now @Ryanharmonmusic, but we think Nashville might be! We love your spirit don’t let anyone break that! #americanidol",149,2020-03-02 04:30:50,Twitter for iPhone,1640,179,katyperry,1234335330146250752,False,,en,March,"['hollywood', 'isnt', 'path', '@ryanharmonmusic', 'think', 'nashville', 'might', 'love', 'spirit', 'anyone', 'break', '#americanidol']"
Well @LaurenMascitti you got all of us melting like butter 🧈 Get ready for the #AmericanIdol grind cause we’re gonna put you through it... but IMO... BEST STORY teller wins! #americanidol,187,2020-03-02 04:21:42,Twitter for iPhone,1459,169,katyperry,1234333033177600001,False,,en,March,"['@laurenmascitti', 'melting', 'butter', 'ready', '#americanidol', 'grind', 'cause', 'gonna', 'put', 'imo', 'best', 'story', 'teller', 'wins', '#americanidol']"
Anyone else mood swing like me?! 🙃🎢 #americanidol,73,2020-03-02 04:20:48,Twitter for iPhone,2613,300,katyperry,1234332806982979584,False,https://t.co/nLFKbTW7uz,en,March,"['anyone', 'else', 'mood', 'swing', '#americanidol']"
When you unexpectedly like something and wanna keep them contestants on their toes 😈 🎤#americanidol,123,2020-03-02 04:15:19,Twitter for iPhone,3441,354,katyperry,1234331424712380416,False,https://t.co/qol0DToRgh,en,March,"['unexpectedly', 'something', 'wanna', 'contestants', 'toes', '#americanidol']"
.  @iamprobablyfine &amp; Leaira congratulations on your engagement! You have good taste in proposal locations or it’s just the spot 💁🏼‍♀💍✨ So far we’ve had 1 wedding from 2 contestants and now 2 couples get engaged on this show since we’ve started 🏹❤ #americanidol,265,2020-03-02 04:12:10,Twitter for iPhone,1761,207,katyperry,1234330635130429446,False,,en,March,"['@iamprobablyfine', 'leaira', 'congratulations', 'engagement', 'good', 'taste', 'proposal', 'locations', 'spot', '1', 'wedding', '2', 'contestants', '2', 'couples', 'engaged', 'show', 'started', '#americanidol']"
There IS a huge difference btwn a good singer and a ⭐SUPERSTAR⭐... don’t forget to be memorable #KimmyGabriella! Super-Estrella for sure #americanidol @OneRepublic,163,2020-03-02 04:07:07,Twitter for iPhone,1920,216,katyperry,1234329361043447808,False,,en,March,"['huge', 'difference', 'btwn', 'good', 'singer', 'superstar', 'forget', 'memorable', '#kimmygabriella', 'superestrella', '#americanidol', '@onerepublic']"
KatyCats do you make your fellow KatyCats pitch in for gas when u see me on tour? 🚙 #americanidol,97,2020-03-02 04:01:13,Twitter for iPhone,1969,276,katyperry,1234327876066897921,False,,en,March,"['katycats', 'fellow', 'katycats', 'pitch', 'gas', 'u', 'tour', '#americanidol']"
"🍿 POP 🍿 on the 📺 - #AmericanIdol is on West Coast, and I’m live Tweeting with you ❤",107,2020-03-02 03:59:33,Twitter for iPhone,5414,481,katyperry,1234327458087718913,False,https://t.co/CPzEO9xqw1,en,March,"['pop', '#americanidol', 'west', 'coast', 'live', 'tweeting']"
When you go into the edit bay after happy hour 🙃 Why not have a couple happy hours with us on @AmericanIdol tonight at 8/7c on @abcnetwork! 🍼🧃🍺🍷🥃🎶,170,2020-03-01 22:35:55,Twitter for iPhone,5222,537,katyperry,1234246014841655296,False,https://t.co/Dck0YHI5jC,en,March,"['edit', 'bay', 'happy', 'hour', 'couple', 'happy', 'hours', '@americanidol', 'tonight', '87c', '@abcnetwork']"
"As a native Southern Californian, I know firsthand the devastation of wildfire across my home communities, and was particularly 💔 by the Australian bushfires. Australia has always given me so much love and support…",238,2020-03-01 21:05:42,Instagram,6315,854,katyperry,1234223309556002819,False,https://t.co/OZ820Col75,en,March,"['native', 'southern', 'californian', 'firsthand', 'devastation', 'wildfire', 'across', 'home', 'communities', 'particularly', 'australian', 'bushfires', 'australia', 'given', 'love', 'support']"
"Eat your heart ❤ out, Dorothy 🧺 Click your heels in colors way over the 🌈 #ShoesdayTuesday @kpcollections",129,2020-02-26 00:37:51,Twitter for iPhone,8993,686,katyperry,1232464758269333507,False,https://t.co/RVc60FiBbw,en,February,"['eat', 'heart', 'dorothy', 'click', 'heels', 'colors', '#shoesdaytuesday', '@kpcollections']"
Me alerting the group chat about drama in real-time 🤳🏻 Tune in to #AmericanIdol NOW West Coast!,119,2020-02-24 04:00:01,Twitter for iPhone,19048,1776,katyperry,1231790861064630272,False,https://t.co/rcO8UogBjd,en,February,"['alerting', 'group', 'chat', 'drama', 'realtime', 'tune', '#americanidol', 'west', 'coast']"
Can’t believe he didn’t audition last year either I mean he was there! #AMERICANIDOL,108,2020-02-24 03:57:44,Twitter for iPhone,2395,203,katyperry,1231790286969294848,False,https://t.co/gOedlV6j3u,en,February,"['cant', 'believe', 'audition', 'year', 'either', 'mean', '#americanidol']"
enough about me @evrenperry #AmericanIdol,65,2020-02-24 03:56:28,Twitter for iPhone,2479,251,katyperry,1231789966633529344,False,https://t.co/4idTQ5MdZ4,en,February,"['enough', '@evrenperry', '#americanidol']"
Same... (am I allowed to pick favorites too 😬) #AMERICANIDOL,84,2020-02-24 03:55:44,Twitter for iPhone,2582,262,katyperry,1231789783271165952,False,https://t.co/RfhIzSuMmZ,en,February,"['allowed', 'pick', 'favorites', '#americanidol']"
"Yes, that depth! #AMERICANIDOL",54,2020-02-24 03:54:07,Twitter for iPhone,1883,195,katyperry,1231789376654307328,False,https://t.co/AHMZBHfJgj,en,February,"['yes', 'depth', '#americanidol']"
k fine i’ll just go back into my cave till #kp5 #AmericanIdol,85,2020-02-24 03:06:15,Twitter for iPhone,12651,1436,katyperry,1231777330948763648,False,https://t.co/wyHVTtzLos,en,February,"['k', 'fine', 'cave', 'till', '#kp5', '#americanidol']"
"Trust, Trudy, Trudeth",45,2020-02-24 03:04:30,Twitter for iPhone,4449,411,katyperry,1231776889045274624,False,https://t.co/Jxn00jVdvJ,en,February,"['trust', 'trudy', 'trudeth']"
i thought u liked my pure honestea,58,2020-02-24 03:03:54,Twitter for iPhone,3406,322,katyperry,1231776739333816321,False,https://t.co/rZb1zEl7wR,en,February,"['thought', 'u', 'liked', 'pure', 'honestea']"
What did you think of tonight’s episode of #AmericanIdol? Let me know who your favorite was. I will RT some responses!,118,2020-02-24 03:00:41,Twitter for iPhone,3987,307,katyperry,1231775931255029760,False,,en,February,"['think', 'tonights', 'episode', '#americanidol', 'favorite', 'rt', 'responses']"
"And if you need help, call the Substance Abuse and Mental Health Services Administration 1-800-662-HELP (4357)",110,2020-02-24 02:59:04,Twitter for iPhone,4415,755,katyperry,1231775523069542400,False,,en,February,"['help', 'call', 'substance', 'abuse', 'mental', 'health', 'services', 'administration', '1800662help', '4357']"
"Now THAT is a real partnership, @_TrebleSoul. You are such a good man, Curt. Be the rock that Hannah needs... and thank you for choosing them #AmericanIdol",155,2020-02-24 02:58:19,Twitter for iPhone,1840,190,katyperry,1231775335491850242,False,,en,February,"['real', 'partnership', '@_treblesoul', 'good', 'man', 'curt', 'rock', 'hannah', 'needs', 'thank', 'choosing', '#americanidol']"
Is...anyone...else...falling...in...love...with...@Julia_Gargano’s...voice...right...now? #AmericanIdol,103,2020-02-24 02:42:00,Twitter for iPhone,2484,327,katyperry,1231771226713935872,False,,en,February,"['isanyoneelsefallinginlovewith@julia_garganosvoicerightnow', '#americanidol']"
"FUN FACT: every Tuesday night I went to Christian Skate Night in Ventura, CA @SkatingPlus. That’s where I learned how to skate backwards AND flirt with boys. Thank you, Jesus 🙏🏼  #AmericanIdol",192,2020-02-24 02:39:41,Twitter for iPhone,2388,234,katyperry,1231770646406807552,False,,en,February,"['fun', 'fact', 'tuesday', 'night', 'went', 'christian', 'skate', 'night', 'ventura', 'ca', '@skatingplus', 'learned', 'skate', 'backwards', 'flirt', 'boys', 'thank', 'jesus', '#americanidol']"
Me when I accidentally run into people who say “we should get together sometime” #AmericanIdol,118,2020-02-24 02:34:02,Twitter for iPhone,7591,864,katyperry,1231769222998413313,False,https://t.co/ktLyKQzj8z,en,February,"['accidentally', 'run', 'people', 'together', 'sometime', '#americanidol']"
Well she didn’t get a golden ticket but  #ElizaCatastrophe wrote the catchiest dang song I’ve ever heard about #sardines 🐟 ...not that I’ve ever heard any songs about sardines #moveoverbabyshark #AmericanIdol,208,2020-02-24 02:32:43,Twitter for iPhone,1957,201,katyperry,1231768891409326080,False,,en,February,"['golden', 'ticket', '#elizacatastrophe', 'wrote', 'catchiest', 'dang', 'song', 'ive', 'heard', '#sardines', 'ive', 'heard', 'songs', 'sardines', '#moveoverbabyshark', '#americanidol']"
"I am ready for @Sarah_Isen to take us on a rollercoaster, both with her voice, and her incredible stories! ❤️🎢 #AmericanIdol",124,2020-02-24 02:23:15,Twitter for iPhone,2027,213,katyperry,1231766506951757824,False,,en,February,"['ready', '@sarah_isen', 'take', 'rollercoaster', 'voice', 'incredible', 'stories', '#americanidol']"
. @ohjonnywest you’re more than just a purse-holder or “boyfriend of”… you are something special. Can’t wait for America to get as obsessed with you as @margiemaysmusic 😍 #AmericanIdol,184,2020-02-24 02:17:26,Twitter for iPhone,1835,194,katyperry,1231765043919736832,False,,en,February,"['@ohjonnywest', 'purseholder', 'boyfriend', 'something', 'special', 'cant', 'wait', 'america', 'obsessed', '@margiemaysmusic', '#americanidol']"
"MARGIE 2.0: when I judge, I judge strictly on the talent contribution. I adore you as a human being @margiemaysmusic, I just know how difficult it is out there… Let’s see if you can turn my “no” into a yes for Hollywood Week 🙆🏼‍♀♥️ #AmericanIdol @Adele",252,2020-02-24 02:07:22,Twitter for iPhone,2168,226,katyperry,1231762510669176832,False,,en,February,"['margie', '20', 'judge', 'judge', 'strictly', 'talent', 'contribution', 'adore', 'human', '@margiemaysmusic', 'difficult', 'lets', 'turn', 'yes', 'hollywood', 'week', '#americanidol', '@adele']"
One of the most fun things about doing this show is that your karaoke becomes very inspired 🎤 #AmericanIdol,107,2020-02-24 02:01:25,Twitter for iPhone,2097,224,katyperry,1231761016318377984,False,,en,February,"['fun', 'show', 'karaoke', 'becomes', 'inspired', '#americanidol']"
"If you’re auditioning for #AmericanIdol, what are you preparing?",64,2020-02-24 01:52:59,Twitter for iPhone,2017,263,katyperry,1231758893480460289,False,,en,February,"['auditioning', '#americanidol', 'preparing']"
Big shout out to all of our first responders around the country - thanks for risking your lives every day…and 🎶 all night long 🎶 #AmericanIdol 🙏🏻,169,2020-02-24 01:52:07,Twitter for iPhone,5110,526,katyperry,1231758673430474752,False,https://t.co/QYSfLu2vkO,en,February,"['big', 'shout', 'responders', 'country', 'thanks', 'risking', 'lives', 'dayand', 'night', '#americanidol']"
"✌🏻 SECOND OF ALL, I’m used to smelling gas at the desk but it’s usually @lukebryanonline 💨👃🏼 #AmericanIdol",106,2020-02-24 01:49:41,Twitter for iPhone,2339,255,katyperry,1231758060021923840,False,,en,February,"['second', 'used', 'smelling', 'gas', 'desk', 'usually', '@lukebryanonline', '#americanidol']"
"☝🏻 FIRST OF ALL, do you know how many texts I got from my mom and dad about the texts they got asking if I was okay #gasleak #AmericanIdol",138,2020-02-24 01:48:59,Twitter for iPhone,2472,253,katyperry,1231757886205788160,False,,en,February,"['texts', 'mom', 'dad', 'texts', 'asking', 'okay', '#gasleak', '#americanidol']"
